3,3,3,3,3,3,3,3,7,7,2,9.77,-17.5,37,w
3,3,3,3,3,3,3,3,7,7,2,9.86,-16.5,37.1,w
3,3,3,3,3,3,3,3,7,7,2,10.2,-18.1,38.1,w
3,3,3,3,3,3,3,3,7,7,2,9.71,-16.5,38.2,w
4,1,1,1,1,2,8,10,7,7,2,10,-17.1,37.8,w
4,1,1,1,1,2,6,8,7,7,2,10,-16.9,37.4,w
4,1,3,1,1,2,6,7,7,7,2,10,-16.9,37.4,w
4,1,3,1,1,2,6,8,7,7,2,10,-16.9,37.4,w
3,1,3,2,0,1,4,7,7,7,2,10,-16.9,37.4,w
3,1,4,3,0,1,4,7,7,7,2,10,-16.9,37.4,w
3,1,6,3,1,1,3,7,7,7,2,10,-16.9,37.4,w
3,2,8,4,3,2,2,6,7,7,2,10,-16.9,37.4,w
2,3,8,4,3,2,2,6,7,7,2,10.3,-19.4,43.4,w
2,3,15,5,4,2,3,6,7,7,2,8.95,-20.2,41.6,w
2,3,20,5,4,2,2,7,7,7,2,8.09,-22.8,40.9,w
2,3,20,5,5,2,3,6,7,7,2,4.84,-17.2,39.8,w
2,4,25,7,6,3,3,5,8,8,3,6.21,-14.4,38.2,w
2,4,28,7,6,3,3,5,8,8,3,7.6,-16.1,37.2,w
2,4,27,7,6,3,6,5,8,8,3,8.57,-10.6,37.5,w
2,3,31,11,4,3,8,5,8,8,4,8.03,-9.57,38.2,w
2,2,32,13,7,3,8,7,8,8,4,9.26,-9.51,38,w
4,3,30,12,7,3,11,7,8,8,4,8.67,-7.99,37.8,w
6,3,33,14,7,4,12,7,8,7,4,9.71,-8.63,38.7,w
6,3,35,14,7,5,15,8,8,7,5,10.3,-7.38,39.3,w
8,3,30,12,7,5,22,13,8,7,5,10.5,-6.93,39.4,w
8,5,29,11,7,5,22,18,8,7,5,11.1,-7.73,40.5,w
9,5,27,12,13,5,22,18,8,7,5,11.3,-9.28,41,w
11,6,25,11,20,9,26,20,8,7,5,10.4,-11,41.6,w
12,7,27,9,20,9,25,28,8,7,5,8.77,-13.1,40.9,w
12,6,24,11,36,13,23,27,8,7,6,7.85,-16.1,44.1,w
12,6,17,10,43,21,23,27,8,8,6,7.25,-12.1,42.4,w
12,8,18,24,58,29,21,27,8,8,6,1.72,-7.42,37.8,w
12,8,21,24,63,33,18,29,8,8,6,3.14,-7.23,37.3,w
10,6,23,29,63,40,21,28,8,9,6,-0.293,-11.8,38.2,w
10,6,24,32,58,41,18,28,8,9,6,-2.25,-9.75,39.2,w
9,6,23,30,54,40,16,28,8,9,5,-6.09,-5.61,36.9,w
10,7,22,30,53,40,17,20,8,10,5,-6.54,-6.43,38.3,w
10,7,20,28,39,38,17,21,8,10,5,-9.92,-5.96,38.6,w
