4, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 4, [R], r 
