0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 1, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 1, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 1, [R], r 
0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 1, [R], r 
0, -1, 0, 6, -3, -1, 0, -1, 7, 9, 1, [R], r 
-2, 3, -2, -1, 0, 0, -1, 0, 7, 9, 1, [R], r 
-3, 2, 1, 2, -2, -2, 1, 0, 7, 9, 1, [R], r 
1, -1, -3, -1, -2, 0, -3, -1, 7, 9, 1, [R], r 
-8, -12, -14, -9, 6, 4, -4, 2, 7, 9, 1, [R], r 
3, 27, 11, 4, -1, 0, 2, 1, 7, 9, 1, [R], r 
0, -32, -28, -6, -2, -4, -3, -2, 7, 9, 1, [R], r 
-3, -14, 109, -12, -5, -2, -6, -2, 7, 9, 1, [R], r 
-3, -19, -45, -8, -4, 5, -5, -33, 7, 8, 1, [R], r 
10, 47, -47, 0, 4, -1, 2, 5, 7, 8, 1, [R], r 
18, 49, -111, 18, 8, 1, 3, 2, 7, 8, 1, [R], r 
-13, 8, -82, 17, 8, 8, 4, 16, 7, 8, 1, [R], r 
-5, 47, 78, -29, -20, 7, -10, -5, 7, 8, 1, [R], r 
17, -68, -39, 42, 17, 4, 7, 1, 8, 8, 0, [R], r 
-1, -13, -29, -27, 3, -1, 10, 3, 8, 8, 0, [R], r 
1, 36, 98, -32, -8, 0, -2, 0, 8, 8, 0, [R], r 
4, 12, -30, 20, 17, -5, 1, 5, 8, 8, 0, [R], r 
19, 45, 49, 41, 10, -17, 10, -3, 8, 8, 0, [R], r 
6, -20, 50, -15, 19, -5, 4, 2, 7, 8, 0, [R], r 
-25, -19, -128, 55, 2, 5, -11, -5, 7, 8, 0, [R], r 
2, 12, 60, -45, -7, -16, 4, -12, 7, 8, 0, [R], r 
14, -12, 25, 46, -8, 24, -6, 14, 7, 8, 0, [R], r 
20, 27, -96, -14, 22, -3, 15, 5, 7, 8, 0, [R], r 
11, -8, -80, -73, -29, -10, -3, -4, 7, 8, 0, [R], r 
-8, -60, 0, 61, -11, -8, -2, -11, 7, 8, 0, [R], r 
-2, 51, 81, -62, 4, 4, -11, 1, 7, 8, 0, [R], r 
38, 13, -60, 9, 27, -10, 22, 4, 7, 8, 0, [R], r 
0, -16, 104, -42, 8, -5, 2, -6, 7, 8, 0, [R], r 
7, 21, -128, -33, 16, 5, 1, 1, 7, 8, 0, [R], r 
-2, -12, 0, 77, -2, -6, -4, -3, 7, 8, 0, [R], r 
2, 3, 31, -19, -14, -2, -4, -5, 7, 8, 0, [R], r 
2, 2, 21, 9, 12, 3, -6, -13, 7, 8, 0, [R], r 
10, 1, 3, -4, -5, -6, -21, -6, 7, 9, 1, [R], r 
-16, 1, 8, 0, -1, -6, 5, 0, 7, 9, 1, [R], r 
53, 3, 6, 1, 6, 24, 40, 33, 8, 9, 1, [R], r 
-66, 4, 1, -6, -8, -25, -70, -22, 8, 9, 1, [R], r 
-37, 38, 11, 7, 4, 15, 25, 9, 8, 9, 1, [R], r 
56, -25, 1, 4, 0, 9, 1, 11, 8, 10, 1, [R], r 
-58, 40, -5, -5, -6, -4, 3, -17, 8, 10, 1, [R], r 
9, 74, -8, -2, -16, -17, -83, -67, 8, 10, 1, [R], r 
68, 33, 23, -1, 11, 9, 42, 72, 8, 10, 1, [R], r 
-28, 48, 30, 66, 7, 34, 102, 34, 8, 10, 1, [R], r 
88, -17, 6, 5, -17, -19, 3, -37, 8, 10, 1, [R], r 
-118, -92, -60, -28, -28, -1, 9, -36, 8, 10, 1, [R], r 
6, -21, 16, -2, -2, -25, -38, 11, 8, 10, 1, [R], r 
71, 82, 19, -5, 21, -7, 127, 56, 8, 10, 1, [R], r 
28, -32, -18, 16, -1, -22, -96, -37, 8, 10, 1, [R], r 
-35, -9, 17, 4, 8, 10, 94, 16, 8, 10, 1, [R], r 
-18, -58, -1, 12, -9, -4, 82, -8, 8, 10, 1, [R], r 
-63, -27, 13, 2, -13, -18, -83, -33, 8, 10, 1, [R], r 
-51, -56, -35, -10, 1, 20, 127, 5, 8, 10, 1, [R], r 
-46, -34, -4, -3, -7, 20, -128, -2, 8, 10, 1, [R], r 
-1, 90, 12, 13, -16, -43, -92, -39, 8, 10, 1, [R], r 
-8, -66, -19, -11, -3, 9, 9, -14, 8, 10, 1, [R], r 
-68, 60, 5, 18, -13, -4, -18, -22, 8, 10, 1, [R], r 
13, -75, -20, -17, -12, -5, 84, -37, 8, 10, 1, [R], r 
55, -89, -24, -14, -3, -12, -103, -2, 8, 10, 1, [R], r 
16, -40, -7, 4, -2, -8, -43, 26, 8, 10, 1, [R], r 
0, 19, -14, 41, -2, 12, 108, 11, 8, 10, 1, [R], r 
59, 8, -7, -24, -21, 1, 20, 7, 8, 11, 1, [R], r 
7, 5, -5, 52, -7, -18, -60, -25, 8, 11, 1, [R], r 
9, -1, 0, -39, -7, 4, 18, 5, 8, 11, 1, [R], r 
-21, 12, 27, 105, 6, -5, 41, -8, 8, 11, 1, [R], r 
5, 15, -2, 12, -1, -9, -70, -7, 8, 11, 1, [R], r 
