3,3,3,3,3,3,3,3,11,9,12,-0.332,32.6,25.8,test
3,3,3,3,3,3,3,3,11,9,12,0.273,28.2,25.7,test
3,3,3,3,3,3,3,3,11,9,12,-4.96,28.9,25.9,test
3,3,3,3,3,3,3,3,11,9,12,-2.03,27.9,27.2,test
10,2,3,15,33,6,5,4,11,9,12,-1.78,32.2,25.1,test
9,2,3,13,30,6,4,3,11,9,12,0.176,31.2,25.4,test
8,2,2,14,29,12,4,3,11,9,12,-0.391,33.4,24.9,test
7,2,2,12,27,12,3,3,11,9,12,-0.625,31.9,24.6,test
4,2,2,12,29,17,3,3,11,9,12,-1.86,30.8,25.1,test
6,2,1,11,18,20,2,3,11,9,12,-1.5,31.5,25.3,test
6,1,1,8,13,18,2,2,11,9,12,-1.5,31.3,25.1,test
6,1,1,9,12,18,2,2,11,9,12,-1.46,31.7,24.7,test
6,1,1,10,12,18,3,2,11,9,12,-1.45,31.2,25.5,test
6,1,1,12,14,18,3,2,11,9,12,-1.37,31.8,25.8,test
6,1,1,11,12,12,2,2,11,9,12,-1.78,31.3,24.9,test
6,3,6,14,12,12,3,2,11,9,12,-2.56,31.9,25.9,test
4,3,6,17,12,7,7,2,11,9,12,-2.56,31.9,25.9,test
4,4,8,14,14,15,21,6,11,9,12,-2.56,31.9,25.9,test
9,6,11,20,19,30,36,20,11,9,12,-2.56,31.9,25.9,test
11,8,15,22,22,33,44,29,11,9,12,-5.98,33.6,22.8,test
14,11,29,27,22,43,52,34,11,9,12,-2.62,36.5,23.4,test
22,15,34,36,21,50,59,47,11,9,12,-2.77,32.9,25.4,test
25,19,38,41,33,61,62,48,11,9,12,-2.77,32.9,25.4,test
33,18,42,48,33,75,69,50,11,9,12,-2.77,32.9,25.4,test
40,29,44,46,38,83,74,54,11,9,12,-2.77,32.9,25.4,test
41,36,57,54,42,87,63,51,11,9,12,-2.77,32.9,25.4,test
36,34,56,49,38,82,57,40,11,9,12,-2.77,32.9,25.4,test
35,41,67,47,42,79,52,35,11,9,12,-2.77,32.9,25.4,test
36,39,55,43,47,71,46,38,11,9,12,-2.77,32.9,25.4,test
29,38,57,33,51,64,39,27,11,9,12,-2.77,32.9,25.4,test
26,34,56,29,39,54,36,26,11,9,12,-2.77,32.9,25.4,test
19,34,47,19,50,40,29,24,11,9,12,-2.77,32.9,25.4,test
12,23,45,18,58,34,25,21,11,9,12,-2.77,32.9,25.4,test
10,15,31,10,56,21,23,26,11,9,12,-2.77,32.9,25.4,test
12,14,30,8,57,10,13,25,11,9,12,-2.77,32.9,25.4,test
12,6,15,7,51,13,16,24,11,9,12,-2.77,32.9,25.4,test
14,6,14,6,50,24,21,28,11,9,12,-2.77,32.9,25.4,test
29,6,9,8,46,29,27,41,11,9,12,-2.77,32.9,25.4,test
42,7,8,11,46,42,31,57,11,9,12,-2.77,32.9,25.4,test
44,11,14,14,45,47,41,68,11,9,12,-2.77,32.9,25.4,test
44,13,15,16,32,56,36,75,11,9,12,-2.77,32.9,25.4,test
51,15,20,18,30,64,36,85,11,9,12,-2.77,32.9,25.4,test
58,18,27,25,38,69,49,98,11,9,12,-2.77,32.9,25.4,test
66,23,36,31,39,71,50,100,11,9,12,-2.77,32.9,25.4,test
75,24,39,29,38,68,50,100,11,9,12,-2.77,32.9,25.4,test
70,27,38,34,45,73,58,85,11,9,12,-2.77,32.9,25.4,test
67,26,37,29,48,72,58,77,11,9,12,-2.77,32.9,25.4,test
73,23,36,33,40,67,49,73,11,9,12,-2.77,32.9,25.4,test
77,21,37,34,39,55,48,69,11,9,12,-2.77,32.9,25.4,test
70,21,32,31,42,47,49,55,11,9,12,-2.77,32.9,25.4,test
61,19,28,27,35,42,35,40,11,8,12,6.91,32.3,23.7,test
51,13,17,23,32,36,29,35,11,8,12,4.12,32.5,25,test
38,11,14,25,30,29,22,24,11,8,12,1.86,33.1,25.7,test
26,6,16,22,23,20,7,24,11,8,12,1.5,33.4,25.3,test
16,5,17,24,19,9,4,16,11,8,12,1.68,33.6,25,test
8,5,13,17,16,8,4,10,11,9,12,0.918,32.8,25.3,test
4,4,11,17,15,8,3,5,11,9,12,-1.25,32.2,24.7,test
2,2,12,24,9,7,4,3,11,9,12,-1.11,32.3,24.2,test
1,2,10,23,7,7,6,3,11,9,12,-1.43,31.3,24.6,test
1,2,10,22,8,8,6,3,11,9,12,-1.89,31.9,24.1,test
1,2,11,22,5,7,6,1,11,9,12,-2.11,32,24.3,test
1,2,9,19,4,6,6,1,11,9,12,-1.58,31.8,24.7,test
2,2,7,17,7,12,9,2,11,9,12,-1.58,31.7,25.1,test
4,2,7,17,7,24,19,3,11,9,12,-0.938,33,24.1,test
9,2,6,15,7,25,19,8,11,9,12,0.156,33.5,22.3,test
13,3,7,10,8,24,17,16,11,9,12,0.137,34.3,23,test
23,3,6,10,8,32,20,32,11,8,12,0.0391,32.1,24.5,test
27,5,6,9,15,33,22,37,11,8,12,0.898,34.2,24.6,test
36,5,15,18,19,46,26,49,11,8,12,2.03,32.1,22.7,test
49,5,19,32,21,53,32,64,11,8,12,1.37,33.9,20.5,test
64,6,19,34,27,62,39,63,11,8,12,1.64,32.5,23.1,test
72,9,21,36,30,59,39,65,11,8,12,2.13,33.2,22.8,test
72,16,30,42,43,69,50,69,11,8,12,3.55,31.2,23.4,test
83,23,30,40,44,72,51,75,11,8,12,4.24,32,24.3,test
87,30,32,49,42,80,62,75,11,8,12,3.2,33.4,23.7,test
94,30,33,50,39,81,63,84,11,8,12,4.82,33.3,22,test
87,32,33,39,44,74,65,74,11,8,12,5.08,34.2,22.6,test
85,32,30,30,53,73,63,74,11,8,12,6.19,33.2,22.7,test
73,31,33,27,46,71,60,87,11,8,12,3.24,33.5,21.4,test
75,33,32,26,47,62,52,87,11,8,12,3.89,29.2,23.6,test
78,26,23,23,35,58,50,79,11,8,12,3.89,29.2,23.6,test
63,18,21,24,38,57,48,66,11,8,12,4.22,33.3,22.5,test
58,16,20,15,37,44,37,54,11,8,12,4.22,33.3,22.5,test
53,16,20,15,40,41,35,42,11,8,12,3.52,33.6,18.9,test
53,13,10,15,38,33,30,41,11,8,12,6.86,35.3,20.3,test
41,13,9,15,28,27,25,25,11,8,12,3.36,32.6,22.2,test
38,14,6,15,32,15,19,13,11,8,12,2.79,35.8,22.5,test
26,10,7,14,30,15,17,9,11,8,12,2.64,34.2,21.6,test
18,9,8,12,28,9,8,8,11,8,12,2.42,34.3,22.4,test
18,8,12,12,24,8,9,7,11,8,12,1.93,35.3,22.3,test
8,5,25,21,28,8,5,3,11,8,12,0.176,35.2,21.9,test
3,6,36,27,26,9,5,2,12,8,12,-0.645,36.8,21.9,test
7,15,52,33,21,13,7,5,12,9,12,-2.07,33.4,20,test
9,22,68,33,25,18,11,8,12,9,12,-1.68,34.3,17.2,test
10,22,67,41,32,20,11,9,12,9,12,-0.332,35.5,16.6,test
10,24,72,46,41,21,11,9,12,8,12,0.469,37.2,18.6,test
10,25,80,51,40,24,15,12,12,8,12,-0.664,36,18.6,test
11,28,81,55,41,25,15,13,12,8,12,1.43,36.1,19.5,test
12,28,71,54,37,30,16,14,12,8,12,0.898,36.6,17.8,test
11,29,73,49,32,33,15,13,12,8,12,0.859,36.6,17.9,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
