41,4,1,-2,-4,-6,-11,2,11,9,12,-0.332,32.6,25.8,test
-4,-3,-9,40,103,2,9,4,11,9,12,0.273,28.2,25.7,test
-3,5,5,-29,-44,19,3,8,11,9,12,-4.96,28.9,25.9,test
-4,0,1,2,12,1,0,3,11,9,12,-2.03,27.9,27.2,test
2,1,2,-5,4,-5,2,3,11,9,12,-1.78,32.2,25.1,test
1,-2,-1,4,-13,-7,0,-1,11,9,12,0.176,31.2,25.4,test
2,-1,0,18,-23,-45,5,2,11,9,12,-0.391,33.4,24.9,test
0,1,1,-1,-19,14,-1,1,11,9,12,-0.625,31.9,24.6,test
-19,-5,-3,-3,-19,-44,-7,-5,11,9,12,-1.86,30.8,25.1,test
-17,-1,2,29,12,-28,-2,-3,11,9,12,-1.5,31.5,25.3,test
-7,-2,-2,6,3,-3,-4,-2,11,9,12,-1.5,31.3,25.1,test
4,2,1,11,-4,5,2,0,11,9,12,-1.46,31.7,24.7,test
-3,-1,2,15,8,-4,-4,-3,11,9,12,-1.45,31.2,25.5,test
1,1,-2,-18,25,4,-2,-2,11,9,12,-1.37,31.8,25.8,test
1,-2,-1,-5,-12,1,0,1,11,9,12,-1.78,31.3,24.9,test
1,13,35,-25,-13,-9,-9,-2,11,9,12,-2.56,31.9,25.9,test
-1,-2,-10,-34,-20,-4,35,6,11,9,12,-2.56,31.9,25.9,test
18,9,12,1,28,92,112,38,11,9,12,-2.56,31.9,25.9,test
-45,-24,-25,-51,-47,-127,-128,-115,11,9,12,-2.56,31.9,25.9,test
19,-12,-40,-32,30,-28,66,70,11,9,12,-5.98,33.6,22.8,test
32,26,114,53,8,79,69,-44,11,9,12,-2.62,36.5,23.4,test
-61,-32,-35,-88,-15,-61,-55,-105,11,9,12,-2.77,32.9,25.4,test
-30,41,36,-49,104,93,29,-7,11,9,12,-2.77,32.9,25.4,test
58,1,-71,79,12,120,62,19,11,9,12,-2.77,32.9,25.4,test
-61,-93,26,-15,-61,-71,-75,-36,11,9,12,-2.77,32.9,25.4,test
-29,61,109,69,-63,-117,-26,-12,11,9,12,-2.77,32.9,25.4,test
4,-12,-18,11,-15,89,81,33,11,9,12,-2.77,32.9,25.4,test
12,-67,-128,-12,63,9,23,24,11,9,12,-2.77,32.9,25.4,test
37,11,-18,-27,-43,15,19,68,11,9,12,-2.77,32.9,25.4,test
6,21,55,2,49,-2,3,22,11,9,12,-2.77,32.9,25.4,test
-3,9,24,20,9,9,0,0,11,9,12,-2.77,32.9,25.4,test
-3,-2,-2,-3,100,-9,5,-2,11,9,12,-2.77,32.9,25.4,test
-2,-2,-9,-3,-128,29,46,11,11,9,12,-2.77,32.9,25.4,test
-18,-3,0,2,-45,9,-10,-53,11,9,12,-2.77,32.9,25.4,test
19,2,4,0,-19,-3,4,21,11,9,12,-2.77,32.9,25.4,test
-14,-1,13,0,-22,-34,41,-22,11,9,12,-2.77,32.9,25.4,test
50,13,5,20,33,102,59,98,11,9,12,-2.77,32.9,25.4,test
-128,-21,-18,20,15,42,-55,-128,11,9,12,-2.77,32.9,25.4,test
-102,-17,-13,-43,-12,108,34,-128,11,9,12,-2.77,32.9,25.4,test
-24,29,52,-30,87,-49,-79,-86,11,9,12,-2.77,32.9,25.4,test
1,23,-19,-13,-26,-105,-8,71,11,9,12,-2.77,32.9,25.4,test
-75,-21,40,-25,-27,-69,-9,-128,11,9,12,-2.77,32.9,25.4,test
77,19,58,56,82,46,111,127,11,9,12,-2.77,32.9,25.4,test
-78,-43,90,-44,-30,51,-48,-39,11,9,12,-2.77,32.9,25.4,test
116,23,25,8,-31,-74,62,97,11,9,12,-2.77,32.9,25.4,test
93,45,7,53,72,83,118,8,11,9,12,-2.77,32.9,25.4,test
77,6,-10,-8,32,103,33,67,11,9,12,-2.77,32.9,25.4,test
68,7,41,62,-21,-10,3,48,11,9,12,-2.77,32.9,25.4,test
36,7,26,-16,-21,6,6,38,11,9,12,-2.77,32.9,25.4,test
-20,-19,5,-6,-49,-9,12,20,11,9,12,-2.77,32.9,25.4,test
2,-2,-21,21,-28,-3,1,4,11,8,12,6.91,32.3,23.7,test
2,0,5,-16,-2,0,1,-3,11,8,12,4.12,32.5,25,test
-6,-5,3,-21,-22,-23,-2,-10,11,8,12,1.86,33.1,25.7,test
0,-4,-23,-26,-10,-11,5,-3,11,8,12,1.5,33.4,25.3,test
0,2,15,26,2,12,4,3,11,8,12,1.68,33.6,25,test
-2,-1,-10,-10,1,-6,2,-2,11,9,12,0.918,32.8,25.3,test
-2,-2,-10,-15,-8,-1,-3,-1,11,9,12,-1.25,32.2,24.7,test
2,3,10,63,1,3,21,2,11,9,12,-1.11,32.3,24.2,test
0,-1,-11,-10,16,6,-13,-1,11,9,12,-1.43,31.3,24.6,test
-3,-1,-2,-11,-6,-6,0,-2,11,9,12,-1.89,31.9,24.1,test
-1,-7,-11,-15,0,11,1,0,11,9,12,-2.11,32,24.3,test
2,3,5,7,5,9,6,1,11,9,12,-1.58,31.8,24.7,test
-9,-3,3,-11,-19,-54,-27,-10,11,9,12,-1.58,31.7,25.1,test
-15,0,6,5,2,102,83,10,11,9,12,-0.938,33,24.1,test
41,-3,0,2,10,-10,2,44,11,9,12,0.156,33.5,22.3,test
-39,-10,-21,25,6,1,-6,-65,11,9,12,0.137,34.3,23,test
-81,2,-5,4,-19,-63,-35,-128,11,8,12,0.0391,32.1,24.5,test
32,-14,2,-8,-64,-14,-16,-43,11,8,12,0.898,34.2,24.6,test
76,-8,-83,84,34,118,34,-92,11,8,12,2.03,32.1,22.7,test
103,7,-36,120,18,-67,-56,127,11,8,12,1.37,33.9,20.5,test
-128,-8,-6,-29,-70,-126,-84,-1,11,8,12,1.64,32.5,23.1,test
81,21,-20,16,25,-74,-80,27,11,8,12,2.13,33.2,22.8,test
36,65,73,57,115,92,89,74,11,8,12,3.55,31.2,23.4,test
-128,-66,16,-6,-7,-28,-21,-114,11,8,12,4.24,32,24.3,test
-119,-51,26,-78,10,-122,-121,-128,11,8,12,3.2,33.4,23.7,test
86,14,11,-10,39,28,25,111,11,8,12,4.82,33.3,22,test
16,-27,-82,-3,-75,62,48,-10,11,8,12,5.08,34.2,22.6,test
-92,7,-13,-42,-86,-59,-43,-128,11,8,12,6.19,33.2,22.7,test
33,0,-30,-10,15,-106,-55,-104,11,8,12,3.24,33.5,21.4,test
95,36,7,8,-31,6,19,31,11,8,12,3.89,29.2,23.6,test
