-2, -3, -25, -32, -7, -3, 0, 1, 
-1, 29, -2, -12, 2, 1, 0, -1, 
0, -3, -1, 4, 1, -4, -1, 5, 
-4, -9, 5, 2, 2, -3, -3, 2, 
-7, -5, 25, 2, -5, -1, -1, -3, 
-1, -1, -15, 9, -2, -2, -3, 0, 
0, -2, -8, -11, -6, -3, -4, -2, 
-2, 0, 9, 3, -3, 0, 1, -1, 
-1, -3, -8, -17, 3, 2, -1, 1, 
0, -2, -4, 15, -1, -3, 1, 1, 
-3, 0, -5, -7, 4, 6, 1, 0, 
-3, -11, 2, -3, -2, 1, 0, -2, 
0, -2, -1, 4, -4, -3, 2, -2, 
-1, -13, 6, -3, -2, -2, -3, -2, 
-5, -35, -1, 13, 9, 6, 8, 1, 
-2, 7, 6, -7, -4, -1, 0, -1, 
0, 1, -5, 7, -3, -2, -3, 0, 
-5, 2, -1, 4, -1, 2, 3, 0, 
1, 0, -6, -7, -5, -3, -5, -1, 
1, 0, -2, 1, 2, 0, -2, 1, 
-1, 2, -3, 2, 1, -1, 1, 0, 
1, -1, -10, -10, 0, 0, 4, 1, 
-1, 0, 16, -2, -2, 0, 2, -2, 
-1, 0, 3, -1, -4, -3, -1, -2, 
1, 4, 5, -3, 1, -2, -1, 0, 
-6, 11, 4, -2, -3, -1, -1, -1, 
0, -2, 5, -11, 0, -4, -3, 0, 
0, 4, 3, 3, 1, 0, 0, 1, 
0, -9, -1, 2, -6, -2, -2, -2, 
-2, -8, 10, -3, -2, -1, -2, -2, 
4, 21, 1, 3, -3, -3, -2, -1, 
1, -6, -9, 6, 6, 2, 4, 1, 
1, 71, 4, -8, 0, 0, -1, 0, 
-2, -16, 4, -19, -5, -4, -4, -2, 
-3, -2, -3, -6, -1, 0, 0, 0, 
2, -8, -10, -4, -5, -4, -6, -2, 
-1, 21, -3, 11, 1, 3, 1, 1, 
1, 1, -6, -4, 0, 0, 0, 0, 
1, -1, 2, 3, 2, -7, -12, -1, 
0, 0, -4, 8, -4, -2, 2, -2, 
-3, 11, 3, 13, 10, -4, -5, -1, 
0, 1, 5, 10, 12, 3, 0, 0, 
-2, 5, 5, -2, 1, -2, -5, 1, 
-1, -5, -10, -3, -1, 0, 3, 0, 
