1, -6, -3, -14, 2, -4, -2, 3, 10, 8, 0, [L6106144r, 1, -6, -3, -14, 2, -4, -2, 3, 10, 8, 0, [L6106144r, 
-12, -21, -7, -3, 2, 0, -2, -3, 11, 7, 17, [L6106144r, -12, -21, -7, -3, 2, 0, -2, -3, 11, 7, 17, [L6106144r, 
-3, -2, 0, -6, 9, -3, -2, -3, 11, 7, 17, [L6106144r, -3, -2, 0, -6, 9, -3, -2, -3, 11, 7, 17, [L6106144r, 
-6, -4, -4, -22, -21, -1, -5, -15, 11, 7, 17, [L6106144r, -6, -4, -4, -22, -21, -1, -5, -15, 11, 7, 17, [L6106144r, 
6, 3, -2, -6, 3, -2, 2, 1, 11, 7, 17, [L6106144r, 6, 3, -2, -6, 3, -2, 2, 1, 11, 7, 17, [L6106144r, 
4, 0, -3, -10, -7, 2, 1, 0, 10, 8, 0, [L6106144r, 4, 0, -3, -10, -7, 2, 1, 0, 10, 8, 0, [L6106144r, 
2, -35, -1, -3, -15, 6, 14, -5, 10, 8, 0, [L6106144r, 2, -35, -1, -3, -15, 6, 14, -5, 10, 8, 0, [L6106144r, 
-17, -10, -1, -4, -10, -15, -5, 3, 11, 7, 17, [L6106144r, -17, -10, -1, -4, -10, -15, -5, 3, 11, 7, 17, [L6106144r, 
-14, 17, 2, 0, -14, -5, -12, -2, 10, 8, 0, [L6106144r, -14, 17, 2, 0, -14, -5, -12, -2, 10, 8, 0, [L6106144r, 
-9, 1, 0, -6, -1, 2, 5, -4, 11, 7, 17, [L6106144r, -9, 1, 0, -6, -1, 2, 5, -4, 11, 7, 17, [L6106144r, 
-2, 3, 1, 0, -1, 4, 4, 5, 11, 7, 17, [L6106144r, -2, 3, 1, 0, -1, 4, 4, 5, 11, 7, 17, [L6106144r, 
0, 10, -3, 0, -2, 0, -29, -9, 10, 8, 0, [L6106144r, 0, 10, -3, 0, -2, 0, -29, -9, 10, 8, 0, [L6106144r, 
21, 43, 2, 1, -5, -2, 18, 6, 11, 7, 17, [L6106144r, 21, 43, 2, 1, -5, -2, 18, 6, 11, 7, 17, [L6106144r, 
2, 33, 0, 2, -8, 0, 20, -10, 11, 7, 17, [L6106144r, 2, 33, 0, 2, -8, 0, 20, -10, 11, 7, 17, [L6106144r, 
-26, -2, 3, -1, -13, 0, -23, -3, 11, 7, 17, [L6106144r, -26, -2, 3, -1, -13, 0, -23, -3, 11, 7, 17, [L6106144r, 
26, 18, 0, 0, 9, -4, 21, 1, 11, 7, 17, [L6106144r, 26, 18, 0, 0, 9, -4, 21, 1, 11, 7, 17, [L6106144r, 
-2, 56, -1, -1, -18, -5, 12, -12, 11, 7, 17, [L6106144r, -2, 56, -1, -1, -18, -5, 12, -12, 11, 7, 17, [L6106144r, 
-19, -28, -7, -4, -16, -5, 5, 16, 11, 7, 17, [L6106144r, -19, -28, -7, -4, -16, -5, 5, 16, 11, 7, 17, [L6106144r, 
-5, -50, 2, 2, -8, 1, 2, -10, 11, 7, 17, [L6106144r, -5, -50, 2, 2, -8, 1, 2, -10, 11, 7, 17, [L6106144r, 
-3, 4, 1, -2, -16, -4, 9, 0, 11, 7, 17, [L6106144r, -3, 4, 1, -2, -16, -4, 9, 0, 11, 7, 17, [L6106144r, 
12, 34, 2, -3, -6, -5, -41, -11, 11, 7, 17, [L6106144r, 12, 34, 2, -3, -6, -5, -41, -11, 11, 7, 17, [L6106144r, 
-5, -26, -8, -4, -10, -5, -49, -16, 10, 8, 0, [L6106144r, -5, -26, -8, -4, -10, -5, -49, -16, 10, 8, 0, [L6106144r, 
-1, -23, 14, 2, -2, -6, 7, 9, 11, 7, 17, [L6106144r, -1, -23, 14, 2, -2, -6, 7, 9, 11, 7, 17, [L6106144r, 
9, 23, 4, 2, -1, -2, -1, -3, 10, 8, 0, [L6106144r, 9, 23, 4, 2, -1, -2, -1, -3, 10, 8, 0, [L6106144r, 
3, -5, -5, -2, 3, 0, 5, -4, 10, 8, 0, [L6106144r, 3, -5, -5, -2, 3, 0, 5, -4, 10, 8, 0, [L6106144r, 
11, -5, -14, -2, -1, 0, 0, 1, 10, 8, 0, [L6106144r, 11, -5, -14, -2, -1, 0, 0, 1, 10, 8, 0, [L6106144r, 
-17, -10, -3, -7, 2, -2, 2, -4, 11, 7, 17, [L6106144r, -17, -10, -3, -7, 2, -2, 2, -4, 11, 7, 17, [L6106144r, 
-2, -10, -2, 0, -3, -3, 1, 0, 10, 8, 0, [L6106144r, -2, -10, -2, 0, -3, -3, 1, 0, 10, 8, 0, [L6106144r, 
16, 3, -1, -5, -14, -11, 5, -26, 10, 8, 0, [L6106144r, 16, 3, -1, -5, -14, -11, 5, -26, 10, 8, 0, [L6106144r, 
-7, -4, 0, -18, -6, 0, -1, -1, 11, 7, 17, [L6106144r, -7, -4, 0, -18, -6, 0, -1, -1, 11, 7, 17, [L6106144r, 
-14, -2, -1, 3, -1, 0, 5, -2, 10, 8, 0, [L6106144r, -14, -2, -1, 3, -1, 0, 5, -2, 10, 8, 0, [L6106144r, 
-3, -15, -12, -3, -2, -2, -1, -3, 11, 7, 17, [L6106144r, -3, -15, -12, -3, -2, -2, -1, -3, 11, 7, 17, [L6106144r, 
-1, -15, -1, 2, -1, 0, 0, -1, 11, 7, 17, [L6106144r, -1, -15, -1, 2, -1, 0, 0, -1, 11, 7, 17, [L6106144r, 
2, 21, 4, 1, -1, -1, -2, -3, 11, 7, 17, [L6106144r, 2, 21, 4, 1, -1, -1, -2, -3, 11, 7, 17, [L6106144r, 
-5, 4, 0, -2, -2, -1, -2, -1, 11, 7, 17, [L6106144r, -5, 4, 0, -2, -2, -1, -2, -1, 11, 7, 17, [L6106144r, 
11, 12, 1, 2, -1, 0, 2, 1, 11, 7, 17, [L6106144r, 11, 12, 1, 2, -1, 0, 2, 1, 11, 7, 17, [L6106144r, 
-3, 75, 1, -3, -2, -4, -3, -2, 11, 7, 17, [L6106144r, -3, 75, 1, -3, -2, -4, -3, -2, 11, 7, 17, [L6106144r, 
-2, -2, -1, 3, 10, 2, 2, 0, 11, 7, 17, [L6106144r, -2, -2, -1, 3, 10, 2, 2, 0, 11, 7, 17, [L6106144r, 
-2, 2, -1, -4, 5, 7, -1, -1, 10, 8, 0, [L6106144r, -2, 2, -1, -4, 5, 7, -1, -1, 10, 8, 0, [L6106144r, 
-14, -6, 1, 41, 14, 1, -6, -3, 10, 8, 0, [L6106144r, -14, -6, 1, 41, 14, 1, -6, -3, 10, 8, 0, [L6106144r, 
2, -2, -2, 4, 1, 2, -3, 2, 11, 7, 17, [L6106144r, 2, -2, -2, 4, 1, 2, -3, 2, 11, 7, 17, [L6106144r, 
6, 24, -4, -3, -2, -1, 0, 4, 10, 8, 0, [L6106144r, 6, 24, -4, -3, -2, -1, 0, 4, 10, 8, 0, [L6106144r, 
2, -1, -1, -1, -4, 3, 2, -8, 10, 8, 0, [L6106144r, 2, -1, -1, -1, -4, 3, 2, -8, 10, 8, 0, [L6106144r, 
0, 3, 0, 1, -7, -17, 0, 3, 10, 8, 0, [L6106144r, 0, 3, 0, 1, -7, -17, 0, 3, 10, 8, 0, [L6106144r, 
-1, -3, -1, 2, 30, 7, 4, -3, 10, 8, 0, [L6106144r, -1, -3, -1, 2, 30, 7, 4, -3, 10, 8, 0, [L6106144r, 
