3,3,3,3,3,3,3,3,7,8,11,3.55,-23.2,35,hello
3,3,3,3,3,3,3,3,7,8,11,3.5,-23.7,35.1,hello
3,3,3,3,3,3,3,3,7,8,11,3.61,-23.2,35,hello
3,3,3,3,3,3,3,3,7,8,11,-2.42,-22.7,32.5,hello
2,2,3,5,1,1,2,1,7,8,11,-8.11,-27.3,41.5,hello
2,2,4,5,1,1,2,1,7,8,11,1.11,-22,34.4,hello
2,2,5,5,1,1,2,1,7,8,11,4.28,-23.7,34.8,hello
2,2,5,5,1,1,2,1,7,8,11,3.98,-23.8,34.5,hello
2,2,6,6,1,1,1,1,7,8,11,5.41,-26.5,49.8,hello
2,2,6,6,1,1,1,1,7,8,11,6.46,-24.3,36.1,hello
2,2,5,6,2,1,2,1,7,8,11,2.62,-22.9,37.8,hello
4,3,9,12,3,1,2,1,7,8,11,2.19,-24.3,37.8,hello
4,4,10,11,3,2,3,1,7,8,11,3.44,-33.3,38.4,hello
4,5,10,10,4,1,3,1,7,8,11,6.11,-33.9,41.7,hello
3,5,9,11,6,1,4,1,7,8,11,-1.04,-27.9,42.4,hello
4,5,10,10,5,2,4,1,7,9,12,-5.1,-32.6,43.8,hello
4,5,10,10,6,2,5,2,7,9,12,-4.77,-30.2,43.1,hello
4,4,9,13,6,2,5,1,7,10,12,-9.08,-25.1,41.3,hello
3,4,9,12,5,2,4,1,7,11,12,-13.1,-22.1,36.3,hello
2,5,6,7,5,1,3,1,7,11,12,-14.7,-18.2,35,hello
1,7,6,7,5,1,3,1,8,12,12,-18.8,-13.3,32.7,hello
2,8,4,9,5,1,4,1,8,12,13,-18.7,-9.47,30.7,hello
2,10,5,8,4,1,2,1,8,13,13,-19.8,-5.21,29.1,hello
2,11,3,12,5,1,3,1,9,13,14,-20.4,-1.29,27.1,hello
2,12,5,12,5,1,2,1,9,13,14,-21,3.83,24.4,hello
3,13,5,11,5,1,2,1,9,13,14,-21.6,7.6,23.9,hello
2,14,6,11,5,1,3,1,10,13,14,-23.8,9.79,23.3,hello
4,15,6,12,6,1,3,1,10,13,15,-24.8,11.8,23.8,hello
3,13,6,13,6,1,4,1,10,13,15,-25.5,12.6,24.8,hello
2,13,7,12,5,1,3,1,10,13,15,-27.1,14.2,25.6,hello
2,12,8,16,5,1,3,1,10,13,15,-27.3,17.7,24.6,hello
3,12,11,11,4,1,2,1,10,13,15,-29,10.9,26.2,hello
3,13,12,13,4,1,2,2,10,13,15,-26.8,14.7,29,hello
3,14,12,13,5,2,3,2,10,13,15,-29.1,19.6,28.5,hello
6,13,13,14,4,1,3,2,10,13,15,-32.5,23,28.3,hello
5,14,13,13,3,1,3,2,10,13,15,-35,19,27.1,hello
5,14,14,12,4,1,2,1,10,13,15,-34,18.4,25.8,hello
4,13,17,12,4,1,1,1,10,13,14,-34,18.4,26.4,hello
5,13,16,12,4,1,2,1,10,13,14,-29.1,11.9,24.1,hello
5,14,25,15,3,1,2,2,10,13,14,-28,11.6,22.8,hello
4,20,26,14,3,1,2,4,10,13,13,-31.1,10.6,25.9,hello
4,24,32,13,3,1,2,4,10,13,13,-30.6,12.1,26.6,hello
2,27,30,12,3,1,2,4,10,13,13,-30.6,12.1,26.6,hello
2,25,36,16,3,1,2,5,10,13,13,-30.6,12.1,26.6,hello
2,25,37,16,2,1,2,7,10,13,13,-30.6,12.1,26.6,hello
2,25,38,16,2,1,2,7,10,13,13,-30.6,12.1,26.6,hello
3,27,38,13,2,1,2,7,9,13,11,-23.9,3.95,27.9,hello
3,29,33,10,2,1,2,6,9,13,11,-23.9,3.95,27.9,hello
4,23,37,10,2,1,2,5,9,13,11,-23.9,3.95,27.9,hello
4,24,33,10,2,1,2,5,8,12,10,-23.9,-0.176,30.6,hello
4,21,33,10,2,2,3,5,8,12,10,-23.3,-2.36,31.5,hello
5,23,35,8,2,2,2,4,8,12,10,-22.5,-2.5,30.4,hello
6,26,37,8,3,3,3,5,8,12,10,-22.7,-4.34,30.1,hello
8,24,35,7,3,3,3,4,8,12,10,-22.1,-5.43,33.1,hello
7,25,39,7,3,3,3,4,8,12,10,-20.9,-8.91,34.6,hello
7,24,32,8,3,3,3,4,8,11,10,-20.2,-8.14,36.3,hello
7,26,24,7,3,2,2,4,8,11,10,-19.2,-11,35.9,hello
