0,0,2,2,1,0,0,1,7,5,0,15.7,-13.4,17.9
0,1,2,3,2,1,0,1,7,5,0,15,-21.3,17.8
0,1,2,3,2,1,0,1,7,5,0,14.8,-22.4,17.6
0,1,3,5,3,1,1,0,7,6,0,11.8,-33.3,21
0,1,2,4,2,1,0,0,7,7,17,6.54,-23.8,26.4
1,1,3,5,3,1,1,0,7,7,17,2.17,-30.2,30.6
2,2,3,6,3,1,1,0,6,8,17,3.05,-33.1,39.9
2,2,3,5,3,1,1,0,6,8,17,-0.723,-28,43.5
2,2,2,7,4,1,1,0,6,8,17,2.09,-30.4,46.7
2,2,2,7,4,1,1,0,6,8,17,3.5,-30.4,44.8
3,3,3,7,4,1,1,1,6,8,17,2.58,-30.4,40
3,3,3,9,5,1,1,1,6,8,17,5.45,-32.6,33.9
3,4,4,9,6,1,1,1,6,8,17,7.42,-33.5,30.8
3,4,4,9,4,1,1,1,6,8,17,7.68,-28.8,28.9
3,5,4,8,4,1,1,2,6,8,16,6.72,-26.6,31.7
3,6,5,9,5,2,1,2,7,8,16,4.82,-26.2,34.8
3,6,5,7,4,1,1,2,7,8,16,1.37,-24.6,37.1
3,5,5,7,4,1,1,2,7,8,16,-2.91,-18.8,35.9
2,5,9,6,3,1,1,2,7,8,16,-1.21,-20,36.7
2,4,11,5,3,1,1,2,7,8,16,2.87,-22.9,35.1
2,4,11,6,2,1,1,2,8,8,16,8.07,-14.5,30.5
2,6,11,7,3,1,1,2,8,8,16,10.5,-16.4,31
4,5,12,7,6,1,2,2,7,7,16,9.75,-16.6,33.7
4,6,13,6,5,1,1,2,7,7,15,11,-16.2,34.3
4,6,14,6,6,1,2,2,7,7,15,10.4,-17.8,35.7
5,6,14,7,7,1,1,2,7,7,15,10.4,-18.2,37.9
5,7,11,7,7,1,1,2,7,7,15,9.51,-16.9,39.7
5,8,10,6,6,1,1,2,7,7,15,8.2,-18.4,39.7
5,8,13,5,6,1,1,1,7,8,15,6.88,-15.4,38.2
5,7,13,5,5,1,1,1,7,8,15,7.19,-17.1,38.6
3,7,14,4,3,0,1,1,7,8,15,7.36,-16.8,38.5
2,7,13,6,3,1,1,1,7,8,15,6.33,-16.5,38.2
3,11,15,6,3,0,1,1,7,8,15,8.36,-16.1,37.6
3,11,25,5,1,0,1,1,7,8,15,8.38,-15.5,38.4
3,10,23,6,1,0,2,1,7,8,15,7.29,-16.1,39
3,10,22,6,1,0,2,1,7,8,15,6.23,-15,38.5
2,12,18,5,1,0,1,1,7,8,15,5.55,-16.9,38.4
2,11,22,5,1,1,1,2,7,8,15,5.35,-17.1,38.7
3,12,20,5,1,1,1,3,7,8,15,5.78,-16.9,38.9
3,14,21,4,1,1,1,3,7,8,15,6.72,-14.7,39.2
3,10,17,4,1,1,1,6,7,8,15,5.2,-17.5,39
3,10,7,3,1,1,2,5,7,8,15,3.63,-19.7,38
3,10,9,2,1,1,2,6,7,8,15,4.08,-21.5,36.2
3,9,10,2,1,1,2,5,7,8,15,6.45,-21.3,36
3,8,9,1,1,1,2,6,7,8,15,6.15,-20.7,34.7
3,8,5,1,1,1,2,4,7,8,15,6.41,-20.5,34.7
3,7,6,1,1,1,2,4,7,8,15,6.84,-20.3,34.9
3,4,4,1,1,1,1,3,7,8,15,5.94,-21.2,35.4
1,3,4,1,1,1,1,1,7,8,15,5.31,-21.2,36
0,4,4,1,1,1,1,1,7,8,15,4.73,-21.6,36.6
0,5,4,1,1,1,1,1,7,8,15,4.65,-22.8,36.6
0,5,3,1,1,1,1,1,7,8,15,4.84,-22.6,36.2
0,6,3,1,1,1,1,0,7,8,15,5.64,-21.8,35.6
1,6,3,1,1,1,1,0,7,8,15,5.53,-22.3,35.3
1,6,4,1,1,1,1,1,7,8,15,5.47,-22.1,35.3
2,9,5,2,2,2,1,1,7,8,15,5.29,-22,35.4
3,12,6,2,1,1,1,1,7,8,15,5.49,-22.1,35.7
4,12,5,1,1,1,1,1,7,8,15,5.27,-22.1,35.7
4,12,5,1,1,1,1,1,7,8,15,5.12,-22.3,35.3
5,13,5,1,1,1,1,1,7,8,15,5.41,-22.3,35.4
5,12,5,1,1,1,1,2,7,8,15,5.49,-22.1,35.3
5,11,5,2,2,1,1,1,7,8,15,5.35,-21.9,35.4
4,12,5,2,1,1,1,1,7,8,15,5.53,-21.9,35.7
4,9,3,2,1,1,1,1,7,8,15,5.37,-22.1,35.5
3,6,3,2,1,1,1,1,7,8,15,5.41,-22,35.6
3,6,3,2,1,1,1,1,7,8,15,5.61,-21.8,35.7
2,4,4,1,1,1,1,1,7,8,15,5.53,-21.6,35.4
1,4,4,1,1,1,1,1,7,8,15,5.39,-22,35.6
1,3,4,1,1,1,1,0,7,8,15,5.31,-22.3,35.8
1,3,4,2,0,1,0,0,7,8,15,5.23,-22.1,35.4
1,3,3,2,0,1,0,1,7,8,15,5.39,-22.1,35.5
1,2,3,2,0,1,0,1,7,8,15,5.31,-21.9,35.4
1,3,4,2,0,1,0,1,7,8,15,5.41,-21.8,35.4
1,2,4,2,1,1,0,1,7,8,15,5.29,-21.7,35.6
1,3,5,5,1,1,0,0,7,8,15,5.23,-21.8,35.8
1,5,5,5,1,1,0,0,7,8,15,5.12,-22.2,35.5
2,5,5,5,1,1,1,1,7,8,15,5.23,-22.1,35.5
2,5,5,5,1,1,1,1,7,8,15,5.43,-21.8,35.4
2,7,5,5,1,1,1,1,7,8,15,5.43,-21.6,35.4
3,8,6,5,1,1,1,0,7,8,15,5.31,-22,35.5
3,7,6,5,1,1,1,1,7,8,15,5.14,-21.9,35.6
3,8,5,6,1,1,1,1,7,8,15,5.18,-21.9,35.7
3,7,6,3,1,1,1,1,7,8,15,5.04,-21.8,35.5
3,6,6,3,1,1,1,0,7,8,15,4.94,-21.5,35.6
2,6,6,3,1,1,1,0,7,8,15,4.84,-21.5,35.6
3,7,7,4,1,1,1,0,7,8,15,4.69,-22.3,35.8
3,4,8,3,1,1,1,1,7,8,15,4.47,-21.8,35.6
2,5,8,3,1,1,1,1,7,8,15,4.59,-21.9,36
2,5,7,2,1,1,1,1,7,8,15,4.8,-21.8,36.2
2,5,7,2,1,1,1,1,7,8,15,4.69,-21.3,35.8
2,5,5,2,1,1,1,1,7,8,15,4.49,-22,36
2,6,5,2,1,1,1,1,7,8,15,4.38,-21.6,36
2,6,6,1,1,1,0,1,7,8,15,4.59,-21.3,35.9
2,5,5,0,1,1,0,1,7,8,15,4.1,-21.5,36.1
1,5,4,0,1,1,0,1,7,8,15,4.28,-21,36.2
1,4,3,0,1,1,0,0,7,8,15,4.32,-21.4,36.3
1,4,4,1,1,1,0,0,7,8,15,3.96,-21.3,36.7
1,4,4,2,1,1,0,0,7,8,15,3.63,-22,37.8
1,4,7,5,1,1,0,0,7,8,15,3.91,-21.3,39
1,3,6,7,1,1,0,1,7,8,15,3.05,-19.3,39.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
