3,3,3,3,3,3,3,3,5,7,14,7.54,-38.2,23.7
3,3,3,3,3,3,3,3,6,7,14,9.51,-38.7,24.3
3,3,3,3,3,3,3,3,6,7,14,6.19,-35.4,25.6
3,3,3,3,3,3,3,3,6,7,14,8.69,-28.1,27.3
2,5,2,10,6,1,1,1,6,7,14,12,-28.8,28.5
2,5,3,9,6,2,1,1,6,7,14,9.43,-31.7,27.4
2,6,4,8,5,2,1,1,7,7,15,7.99,-24.5,30.6
2,9,3,7,5,2,1,1,7,7,15,9.3,-22.9,32.8
2,11,4,7,6,2,2,1,7,7,15,6.8,-20.6,33.7
2,11,4,6,6,2,2,1,7,7,15,11.7,-17.9,35.4
3,13,4,8,7,2,2,1,7,7,15,11.8,-13.2,36.2
3,15,5,6,7,2,2,1,7,7,15,11.6,-13.4,36.6
3,15,5,5,6,2,2,1,7,7,15,11.5,-13.6,37.1
2,18,5,5,5,2,2,2,7,7,15,9.67,-15.4,37.2
2,17,5,5,5,2,2,2,7,7,15,10.5,-15.3,37.5
3,15,5,5,4,1,2,2,8,7,15,10.4,-13,37.8
3,15,5,4,3,1,2,2,8,7,15,11,-13.9,38
2,14,6,4,2,1,1,2,8,7,15,10.6,-14.1,38
2,16,7,2,2,1,2,2,8,7,15,10.7,-13.8,37.9
2,13,7,2,1,1,2,2,8,7,15,9.59,-12.8,38.5
2,12,6,1,1,1,2,2,8,7,15,9.43,-12.9,38.6
2,10,6,1,1,1,2,1,8,7,15,8.48,-12.5,38.9
3,9,5,2,1,1,1,1,8,7,15,8.22,-12.6,39.6
2,8,5,2,1,1,1,1,8,7,15,7.32,-12.2,40.6
2,7,5,1,1,1,1,0,8,7,15,7.42,-13.8,40.3
2,7,3,2,1,1,1,0,8,7,15,7.07,-14,40.7
3,3,2,2,1,1,1,1,8,8,15,7.01,-13.8,39.9
3,4,2,2,1,1,1,1,8,8,15,6.99,-14.7,39.6
3,5,2,1,1,1,0,0,8,8,15,6.5,-13.8,39.3
2,6,3,1,1,1,0,0,8,8,15,6.02,-13.7,39.4
2,6,2,1,1,1,0,0,8,8,15,5.7,-14.4,39.9
2,6,2,1,1,1,0,0,8,8,15,5.51,-13.6,40.2
2,6,2,1,1,1,0,1,8,8,15,5.08,-13.4,40.3
2,6,2,1,1,1,0,1,8,8,15,5.68,-13.3,40
2,8,2,1,1,1,1,1,8,8,15,5.53,-13.2,39.9
2,6,2,1,0,1,1,1,8,8,15,5.12,-12.7,39.7
2,7,2,1,1,1,1,1,8,8,15,5.29,-12.9,40.1
2,5,1,1,1,1,1,1,8,8,15,5.14,-13,40.2
2,5,2,1,1,1,1,1,8,8,15,5.76,-12.2,40.2
2,5,2,1,1,1,2,1,8,8,15,5.66,-12.2,40.1
2,5,2,1,1,1,1,1,8,8,15,5.51,-12.1,40.3
2,6,2,1,1,1,1,1,8,8,15,5.63,-11.9,40.3
1,4,2,1,1,1,1,1,8,8,15,5.94,-12.3,40
1,4,2,1,2,1,1,1,8,8,15,6.07,-11.7,39.9
2,4,2,1,2,1,1,1,8,8,15,5.98,-11.4,40.4
2,4,2,1,1,1,1,1,8,8,15,6.17,-11.4,39.8
2,5,2,1,1,1,1,1,8,8,15,6.02,-12.2,40.1
2,6,2,1,1,1,1,1,8,8,15,5.98,-11.6,40.3
2,6,2,1,1,1,1,1,8,8,15,6.02,-11.5,40.1
2,4,2,1,1,1,1,1,8,8,15,6.21,-11.4,40.1
2,4,2,1,1,1,1,1,8,8,15,6.04,-11.3,40.3
2,5,2,1,1,1,1,1,8,8,15,6.13,-11.5,40.4
2,5,2,1,1,0,1,1,8,8,15,5.92,-11.6,40.2
2,6,2,1,1,1,1,1,8,8,15,6.07,-11.8,40.2
2,5,2,1,1,0,0,1,8,8,15,5.98,-11.9,40.2
1,5,2,1,1,0,0,1,8,8,15,6.23,-11.6,40.1
2,7,2,1,1,0,0,1,8,8,15,6.11,-11.5,40.2
2,8,2,1,1,0,0,1,8,8,15,5.94,-11.6,40.3
2,8,2,1,1,0,0,1,8,8,15,5.74,-12,40.3
3,10,2,1,1,0,0,1,8,8,15,5.8,-12.1,40.2
2,10,2,1,1,0,0,1,8,8,15,5.9,-11.8,39.9
2,10,1,1,1,0,0,1,8,8,15,5.63,-12.2,40.3
2,11,2,1,1,0,0,1,8,8,15,5.51,-12.1,40.2
2,11,1,1,1,0,0,1,8,8,15,5.68,-12,40.1
2,9,1,1,1,0,1,1,8,8,15,5.57,-12,40
2,9,2,1,1,1,1,1,8,8,15,5.43,-12.3,40.2
2,9,2,2,1,1,1,1,8,8,15,5.53,-12.4,40
1,8,2,2,1,1,1,1,8,8,15,5.25,-12.4,40.4
1,9,3,2,1,1,1,1,8,8,15,5.35,-12.3,40.2
1,7,2,2,1,1,1,1,8,8,15,5.27,-12.1,40.3
1,6,2,2,1,1,1,1,8,8,15,5.18,-12.3,40.3
1,6,2,2,1,1,1,1,8,8,15,4.98,-12.4,40.2
1,6,2,1,1,1,1,1,8,8,15,5.21,-12.6,40.1
1,6,2,1,1,1,0,1,8,8,15,5.27,-12.5,40
1,7,2,1,1,1,0,1,8,8,15,5.31,-12.1,40
1,7,2,1,1,1,0,1,8,8,15,5.41,-12.4,40.1
1,6,1,1,0,1,0,1,8,8,15,5.02,-12.6,40.2
2,6,2,1,1,1,0,1,8,8,15,5.08,-12.7,40
1,5,2,1,1,1,1,1,8,8,15,5.14,-12.6,40.2
1,6,2,1,1,1,1,1,8,8,15,5.21,-12.4,40.2
2,6,2,2,1,1,1,1,8,8,15,5.2,-12.6,39.8
1,5,2,2,1,1,1,1,8,8,15,5.04,-12.7,39.9
2,5,2,2,1,0,1,1,8,8,15,5.06,-12.9,40.1
2,5,2,2,1,0,1,1,8,8,15,5.06,-13,40.2
2,5,2,2,1,0,1,1,8,8,15,5.14,-12.8,40.1
2,7,2,1,1,0,1,1,8,8,15,5.1,-12.6,40.1
2,7,1,1,1,0,1,1,8,8,15,5.21,-12.7,39.8
2,7,2,1,1,0,1,1,8,8,15,5.16,-12.8,39.8
2,7,2,1,1,0,1,1,8,8,15,4.96,-13,40.2
3,7,2,1,1,0,0,1,8,8,15,5.33,-12.5,39.9
2,5,1,0,0,1,0,1,8,8,15,4.71,-12.5,40
2,7,2,1,1,1,0,1,8,8,15,5.18,-12.7,39.9
2,6,2,1,1,1,0,1,8,8,15,5.14,-12.8,39.8
2,6,2,1,1,1,0,1,8,8,15,5.04,-13,40.1
2,7,3,1,1,1,0,1,8,8,15,4.98,-12.9,40.1
2,7,3,1,1,1,0,1,8,8,15,5.18,-12.7,40.1
2,8,3,1,1,1,0,1,8,8,15,5.25,-12.5,40.1
1,8,3,1,1,1,0,1,8,8,15,5.04,-12.6,40.1
2,9,3,1,1,1,0,1,8,8,15,4.92,-12.7,40.1
1,8,2,1,1,0,0,1,8,8,15,5.21,-12.8,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
