2,8,2,1,1,1,1,2,6,8,14,2.89,-40.3,25.7
2,7,2,1,1,1,1,2,6,8,14,4.08,-29.7,25.3
2,7,3,2,1,1,2,3,6,8,14,3.3,-41,25.6
2,5,3,3,1,1,3,3,6,8,14,3.63,-39.6,26.3
3,8,4,3,2,1,3,4,6,8,14,1.46,-29.8,28.5
3,8,4,3,2,1,4,4,6,8,14,-0.137,-27.8,29.3
4,7,4,3,2,1,4,4,7,8,15,2.3,-24.2,32.6
4,8,5,3,3,2,4,4,7,8,15,7.42,-17.5,38.6
4,9,6,4,2,2,4,3,7,8,15,2.34,-15.4,39.4
3,9,6,4,3,2,4,3,7,8,15,5.9,-14.6,40.2
3,9,5,3,2,2,3,2,7,8,15,4.43,-4.47,39.2
3,9,5,3,2,2,1,2,7,8,15,5.2,-17.5,38.9
2,5,4,3,2,2,1,1,7,8,15,4.34,-18.9,38.2
2,5,3,3,2,2,1,1,7,8,15,2.38,-17.2,39.6
1,5,3,4,2,1,1,1,7,8,15,3.71,-15.4,41.3
1,3,2,4,2,1,1,1,7,8,15,5.59,-14.9,41.2
1,2,2,4,3,1,0,1,7,8,15,7.23,-15.2,42.2
2,5,2,5,3,1,1,1,7,8,15,8.77,-16.9,40.4
2,5,3,6,3,1,1,1,7,7,15,12.4,-13.8,39.2
1,6,3,6,4,1,1,1,8,7,15,10.9,-12.5,38
2,5,3,5,4,0,1,1,8,7,15,11,-12.7,36.4
4,6,3,5,4,1,1,1,8,7,15,8.57,-11.4,36.5
4,6,3,4,4,1,1,1,8,8,15,7.93,-13,36.4
5,6,3,4,4,1,1,1,8,8,15,7.95,-13.7,36.7
5,7,3,5,5,1,1,1,7,8,15,6.15,-12.8,36.9
4,3,2,4,5,1,0,1,7,8,15,4.34,-16.1,36.5
5,2,1,5,5,1,1,1,7,8,15,3.22,-19,36.8
5,2,1,5,5,1,1,1,7,8,15,2.83,-16.7,37.2
5,2,1,5,4,2,1,1,7,8,15,1.78,-19.6,37.3
3,1,2,7,4,2,0,1,7,8,15,2.01,-22.3,37.7
3,3,2,9,4,2,1,1,7,8,15,1.46,-20.3,38.1
4,3,2,10,4,2,1,2,7,8,15,2.21,-21.5,36.7
5,7,8,12,4,2,2,2,7,8,15,1.99,-22.8,35.5
8,13,11,13,6,2,2,3,6,9,15,-0.664,-17.7,25.6
9,15,11,12,6,2,3,2,6,9,15,-5.98,-32.6,14.7
9,15,11,13,6,2,3,3,6,9,15,-1.11,-54.7,21.8
10,17,11,15,7,3,6,3,5,9,15,-11.8,-44.3,27.9
10,18,12,16,11,5,7,3,6,9,15,-11.3,-29.9,26.3
11,19,15,22,18,10,10,3,6,9,15,-7.89,-34,21.3
10,20,15,25,19,11,11,3,6,9,15,-7.99,-37.5,27.6
9,17,11,21,18,12,10,3,6,9,15,-3.57,-32.1,35.3
6,12,8,19,17,12,10,2,7,9,15,-8.28,-13.5,35.3
5,10,9,24,19,13,10,3,7,9,15,-4.65,-18.1,33.7
5,10,10,23,19,14,10,3,7,9,15,-0.781,-18.2,33.6
4,8,9,22,18,13,7,2,7,8,16,2.64,-17.5,35.4
3,7,10,21,14,11,7,2,7,8,16,1.99,-15.9,36.7
2,4,8,13,6,6,3,1,7,8,16,-0.0391,-17.7,36.7
1,3,7,12,5,5,2,1,7,8,16,0.0977,-19.4,38.4
1,2,7,12,4,4,2,1,7,8,16,0.547,-18.2,38.7
1,2,7,13,4,4,2,1,7,8,16,0.996,-19.1,38.8
0,2,12,9,2,2,1,1,7,8,16,1.19,-20.2,39.9
0,2,16,10,2,2,1,1,7,8,16,1.02,-18.1,39.4
0,2,18,10,3,2,1,0,7,8,16,0.371,-20.5,39.4
0,2,19,9,3,1,1,1,7,8,16,1.04,-18.8,38.1
0,2,20,10,4,2,1,1,7,8,16,0.977,-18.6,37.7
1,3,23,7,4,3,1,1,7,8,16,1.88,-19.5,37.5
0,2,24,6,4,3,1,1,7,8,16,2.11,-19.4,38
1,3,23,6,6,4,1,1,7,8,16,3.46,-18.7,38.5
1,3,17,7,6,5,2,1,7,8,16,4.9,-17.3,40.3
2,2,14,8,6,5,1,1,7,8,16,6.84,-17.4,41
6,3,15,20,19,8,2,2,7,8,16,9.08,-17.5,42.3
6,3,12,21,20,9,2,1,7,7,16,11,-15.9,37.1
8,3,11,21,19,8,2,2,7,7,16,9.34,-19.3,36
9,2,8,22,20,8,2,2,7,7,16,12.9,-14.9,34.4
9,3,7,21,20,7,2,2,7,7,17,13.2,-17.1,34.1
9,3,7,22,18,6,2,2,7,7,17,10.4,-17.8,33.5
9,3,6,20,18,5,2,2,7,7,17,8.03,-17.1,33.5
9,4,6,19,18,6,2,2,7,7,17,6.52,-18.5,34.1
6,3,3,7,7,5,2,1,7,7,17,6.5,-17.1,35.5
7,3,3,9,7,5,2,2,7,7,17,7.4,-17.9,35.9
