1,1,1,2,4,3,1,1,8,6,17,15.7,-16.5,28.5
1,2,1,4,4,3,1,1,8,6,17,15.9,-14.6,25.6
2,2,1,4,3,3,1,1,8,6,17,13.4,-13,24.7
2,3,1,4,3,3,1,1,8,6,17,14.1,-15,24.7
3,2,1,3,3,2,1,0,7,6,17,13,-14.3,27.4
3,2,1,3,3,1,1,2,7,6,17,11.3,-17,31.6
3,2,1,3,2,1,1,4,7,7,17,11,-17.8,34.6
3,2,1,3,2,2,2,4,7,7,17,10.1,-20.4,36.3
3,2,1,3,1,1,1,4,7,7,17,9.73,-22.8,37.4
3,2,1,1,1,1,1,4,7,7,17,8.26,-25.3,35.4
2,1,1,2,1,1,1,4,7,8,17,7.15,-26.4,31.5
3,1,1,2,2,1,2,4,6,8,17,6.48,-30.3,30
3,1,1,3,2,1,2,4,6,8,17,6.02,-30.7,30.2
3,4,2,4,3,2,1,3,6,8,16,5.68,-30.7,30.4
3,4,1,4,3,2,1,1,6,8,16,4.79,-32.3,31.1
3,5,1,4,4,1,0,1,6,8,16,3.46,-32.8,30.1
2,5,2,4,4,1,0,1,6,8,16,1.41,-32.7,29.6
2,6,2,5,4,1,1,1,6,8,16,0.938,-32.6,29.7
2,8,2,4,4,1,0,1,6,8,16,1.58,-32.1,29.7
1,7,2,3,3,1,0,1,6,8,16,2.91,-31.2,28.8
1,7,2,3,3,1,0,1,6,8,16,3.05,-31.7,27.5
2,5,2,2,3,1,1,1,6,8,16,3.46,-31.8,26.9
1,4,2,2,3,1,1,1,6,8,16,3.13,-31.3,26.5
2,4,2,2,3,1,1,1,6,8,16,2.93,-31.5,26.5
2,3,2,2,3,1,1,1,6,8,16,3.13,-31.9,27.4
2,4,2,2,3,1,0,1,6,8,16,3.2,-31.6,27.5
3,1,2,3,2,1,1,1,6,8,16,3.22,-30.7,27.6
3,2,2,4,3,1,0,1,6,8,16,3.48,-31.4,28.3
3,2,2,4,3,1,1,1,6,8,16,4.12,-29.8,28.2
3,1,1,4,3,1,0,1,6,8,16,4.16,-31,27.9
3,2,1,4,3,1,0,1,6,8,16,4.39,-32.2,27.5
4,3,1,5,3,0,0,1,6,8,16,4.65,-31.4,27
5,4,1,5,3,1,0,1,6,8,16,4.18,-31,27.4
5,4,0,5,3,1,0,1,6,8,16,3.83,-31.3,28.5
5,5,1,5,3,1,0,1,6,8,16,4,-30.7,28.3
5,6,1,4,3,0,0,1,6,8,16,4.02,-30.5,28.6
4,7,1,3,3,1,0,1,6,8,16,4.38,-30.3,28.4
3,8,1,3,2,1,1,0,6,8,16,4.3,-30,28.3
4,10,2,3,2,1,1,1,6,8,16,4.45,-30.8,28.4
3,9,2,2,1,1,1,1,6,8,16,4.75,-30.1,28.3
