3,3,3,3,3,3,3,3,6,9,12,-5.23,-23.9,29.4,t
3,3,3,3,3,3,3,3,6,9,12,-3.46,-20.7,31.6,t
3,3,3,3,3,3,3,3,6,9,12,1.72,-25.9,26.7,t
3,3,3,3,3,3,3,3,6,9,12,0.254,-35.5,23.6,t
3,5,29,27,23,5,11,7,6,9,12,-16,-30.4,23.8,t
7,4,32,23,19,5,11,7,6,10,12,-13.8,-32.3,24.5,t
7,4,29,24,17,7,13,6,6,10,12,-13.6,-30.1,23.8,t
6,3,34,23,16,11,20,7,6,11,12,-17.2,-26.4,22.7,t
7,4,34,23,15,14,27,7,6,11,13,-20,-30.3,23.6,t
8,4,36,20,6,16,30,8,6,12,13,-23.1,-29.2,20.9,t
10,5,35,20,5,17,34,9,6,12,13,-24.7,-24.3,20.9,t
10,6,37,26,5,17,34,11,6,13,13,-24.9,-23.3,19.6,t
12,5,33,22,5,20,33,11,6,13,13,-23.7,-18.4,18.4,t
9,7,33,24,7,26,39,14,7,13,14,-23.5,-17,17.2,t
8,7,37,23,7,26,42,18,7,14,14,-23.1,-12.5,16.3,t
9,9,31,23,6,23,33,17,7,14,14,-27.1,-11.4,17.5,t
7,9,32,20,7,20,28,16,7,14,14,-28.1,-13,18.3,t
8,9,46,19,6,24,35,15,7,14,14,-28.8,-9.22,19.9,t
8,9,51,20,7,23,30,13,7,14,14,-29.5,-11.4,21.3,t
12,8,56,18,6,22,30,12,7,14,14,-31,-12.9,23.3,t
12,9,62,18,6,22,31,13,7,14,14,-31.8,-10.3,24.7,t
13,9,59,17,5,15,24,12,7,14,14,-36.8,-8.46,26.3,t
14,14,59,15,5,14,20,10,7,14,14,-37.9,-9.49,24.8,t
15,13,63,14,5,12,22,11,7,14,14,-36,-11.2,20.7,t
15,13,62,14,5,13,21,11,7,14,14,-34.9,-11.6,18.1,t
16,14,47,15,4,8,11,12,7,14,13,-32.9,-13.5,16.3,t
14,20,44,15,5,9,11,15,6,14,13,-31.9,-16.1,16,t
9,22,35,12,5,10,13,14,6,14,13,-30.2,-17.8,15.6,t
10,31,38,11,5,9,12,12,6,13,12,-28.3,-20.9,14.6,t
9,30,37,9,3,11,11,9,6,13,12,-27.9,-20,13.9,t
10,28,33,9,3,10,11,9,6,13,12,-26.8,-24.4,15.2,t
9,28,33,9,4,13,10,9,5,12,12,-23.6,-24.3,14.6,t
9,32,37,10,4,13,15,13,5,12,11,-18.7,-28.3,13.5,t
7,38,45,10,5,13,14,13,5,11,11,-15.8,-27.1,11.6,t
9,45,52,15,5,12,24,16,5,11,11,-12,-27.2,11.7,t
12,42,58,13,5,13,23,18,5,11,11,-10.3,-29.5,11.7,t
10,32,53,12,7,11,24,20,5,10,11,-9.08,-31.6,11,t
12,32,58,13,8,10,24,21,5,10,11,-7.89,-33,11.6,t
11,32,58,14,8,10,25,27,5,10,11,-7.5,-34.4,11.5,t
11,32,51,15,8,8,29,28,5,10,11,-8.07,-36.6,12.6,t
12,27,48,14,7,7,26,25,5,10,11,-8.22,-38.7,12.9,t
14,21,49,13,7,9,27,24,5,10,11,-8.34,-38.2,12.9,t
12,12,48,9,6,8,26,22,5,10,11,-9.3,-34.3,13,t
10,15,45,10,6,9,25,19,5,10,11,-9.67,-35.2,13.3,t
12,15,44,10,6,11,30,18,5,11,11,-11.6,-30.9,13.2,t
10,16,40,10,6,11,33,18,5,11,11,-12.2,-32.1,14.1,t
10,16,42,14,6,13,32,10,5,11,11,-14.6,-29.6,15.7,t
14,15,51,17,11,13,32,14,6,12,11,-16.6,-28.5,14.8,t
13,16,49,17,14,14,32,14,6,12,11,-19.7,-26.1,15.3,t
11,15,40,19,16,14,32,14,6,12,12,-21.8,-24.7,15.6,t
10,12,32,22,16,14,25,12,6,13,12,-21.7,-21.3,16.5,t
11,9,34,22,16,10,23,12,6,13,12,-25.4,-16.7,16.4,t
10,9,31,22,15,8,19,11,7,13,12,-24.1,-16.3,18.8,t
10,10,32,21,16,8,17,11,7,13,13,-24,-12.9,18.6,t
10,7,30,16,17,7,19,10,7,13,13,-21,-11.2,22.1,t
5,7,22,12,13,6,15,5,7,12,13,-24.4,-13,22.3,t
5,8,18,12,10,5,13,4,7,12,13,-22.4,-7.27,27.3,t
4,10,17,10,8,4,12,3,7,11,13,-21.4,-21.3,29.1,t
4,9,18,7,9,7,8,2,7,11,13,-18.8,-17.9,31.9,t
2,10,16,6,9,7,11,2,6,10,13,-10.7,-27.3,31.9,t
2,14,13,6,10,8,11,3,6,10,13,-11.9,-29.2,34.8,t
2,12,12,8,12,7,10,3,6,9,13,-9,-31.6,31.6,t
1,14,10,8,11,7,8,3,6,9,13,-8.22,-26.8,31,t
1,17,12,9,9,8,7,3,6,9,13,-6.43,-26.4,31.4,t
2,16,15,11,9,8,8,4,6,9,13,-2.25,-28.8,30.9,t
2,14,16,10,9,8,7,4,6,9,12,-6.56,-24.6,23,t
2,14,15,10,7,6,8,4,6,9,12,0.859,-22.2,24.4,t
3,13,13,10,6,6,5,3,6,9,12,2.93,-26.8,26.5,t
2,10,12,9,5,5,4,2,6,9,12,0.84,-25.1,26.9,t
2,10,11,7,1,5,5,2,6,9,12,0,-25.9,28,t
2,8,11,6,1,5,5,2,6,9,12,-1.37,-25.4,28,t
2,6,10,4,1,3,5,1,6,9,12,-1.64,-24.9,27.3,t
2,5,8,4,1,3,4,1,6,9,12,-1.74,-26.1,26.5,t
2,7,7,5,2,2,4,2,6,9,12,-1.89,-25.8,26.3,t
2,7,8,5,2,2,3,1,6,9,12,-1.86,-25.8,26.4,t
2,8,8,4,2,2,4,1,6,9,12,-2.23,-26.5,27.2,t
2,8,8,7,3,2,2,1,6,9,12,-2.29,-24.9,27.1,t
1,10,9,6,4,1,2,1,6,9,12,-2.21,-25.2,26.9,t
1,9,8,7,4,1,2,1,6,9,12,-2.83,-25,26.8,t
1,10,6,7,4,1,1,1,6,9,12,-2.75,-25.5,26.4,t
1,10,8,7,3,1,1,1,6,9,12,-2.79,-25.5,26.6,t
2,15,8,6,3,1,1,1,6,9,12,-3.01,-25.5,26.8,t
2,16,8,6,3,1,1,1,6,9,12,-3.22,-25.5,26.9,t
2,16,7,7,2,1,1,1,6,9,12,-3.67,-25.8,27.4,t
2,15,8,5,1,0,1,1,6,9,12,-4.12,-25.1,27,t
2,14,8,7,0,1,1,0,6,9,12,-3.55,-25.1,26.7,t
2,14,9,7,1,1,1,1,6,9,12,-3.77,-25.1,27,t
2,15,9,7,1,1,1,1,6,9,12,-4.22,-24.7,27.7,t
2,16,8,8,1,1,1,1,6,9,12,-4.14,-24.5,27.7,t
2,11,8,9,1,1,1,1,6,9,12,-4.24,-25.1,27.6,t
2,12,7,12,1,1,1,1,6,9,12,-3.79,-25.1,26.9,t
2,11,8,12,1,1,1,1,6,9,12,-3.79,-24.9,26.1,t
3,14,7,13,1,1,1,1,6,9,12,-4.24,-25.8,26.5,t
4,14,7,14,2,1,1,1,6,9,12,-4.84,-24.6,27,t
4,15,7,13,2,1,1,1,6,9,12,-4.39,-24.8,27,t
4,13,7,13,2,1,1,1,6,9,12,-4.9,-25.1,27.1,t
4,15,7,11,1,1,1,0,6,9,12,-5.16,-24.9,27.2,t
5,17,5,11,1,1,1,1,6,9,12,-4.92,-24.7,26.9,t
5,15,9,8,2,2,1,0,6,9,12,-5.06,-24.8,27.6,t
5,14,9,8,2,1,2,0,6,9,12,-5.23,-24.2,27.7,t
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
