3,3,3,3,3,3,3,3,8,8,13,5.25,-7.42,40.3,h
3,3,3,3,3,3,3,3,8,8,13,5.82,-7.71,41.4,h
3,3,3,3,3,3,3,3,8,8,13,5.35,-7.7,41.5,h
3,3,3,3,3,3,3,3,8,8,13,5.23,-8.16,41.8,h
1,1,2,1,1,5,13,12,8,8,13,4.98,-6.66,41.7,h
2,2,7,2,1,5,15,14,8,8,13,5.23,-7.03,41.1,h
2,2,6,3,1,5,14,14,8,8,13,5.55,-7.23,40.7,h
2,2,6,2,1,5,15,13,8,8,13,5.33,-7.87,41,h
2,2,6,2,1,4,15,13,8,8,13,5.64,-7.3,41.9,h
1,2,10,3,1,4,11,13,8,8,13,5.41,-8.07,42.5,h
1,2,11,3,2,5,11,11,8,8,13,5.39,-6.93,42.5,h
1,2,14,3,1,4,10,9,8,8,13,5.31,-6.82,41.8,h
1,2,15,3,1,3,12,9,8,8,13,5.63,-5.96,41.2,h
1,1,13,3,1,3,9,6,8,8,13,5.51,-5.51,41.1,h
2,2,15,3,1,4,10,4,8,8,13,5.94,-6.33,41.9,h
2,3,15,3,1,4,8,5,8,8,13,5.86,-4.96,41.9,h
2,3,15,4,1,4,8,6,8,8,13,6.21,-4.75,42.7,h
2,3,10,4,2,4,7,6,8,8,13,6.93,-5.18,44.4,h
2,4,13,7,2,3,7,5,8,7,13,8.14,-7.21,42.7,h
3,6,13,10,3,4,7,5,8,7,13,9.2,-9.02,43.7,h
3,7,16,10,3,4,5,6,8,7,13,8.83,-9.24,45.2,h
3,7,15,10,4,4,5,5,8,8,13,8.54,-8.57,47.1,h
3,7,15,9,4,3,3,6,8,8,13,4.43,-7.17,46.8,h
3,6,22,10,4,3,3,4,8,8,13,3.67,-6,46.3,h
3,7,21,10,4,3,3,3,8,9,13,1.8,-3.85,45.7,h
3,7,27,11,4,3,3,2,8,9,13,1.19,-4.14,43.1,h
3,7,24,8,4,3,3,3,8,9,13,-2.85,-2.3,43.1,h
2,5,22,7,4,3,2,3,8,10,13,-5.1,-1.6,40.9,h
2,6,22,10,5,4,2,3,9,10,14,-6.7,-0.625,40.2,h
2,6,24,10,5,3,2,3,9,10,14,-10.6,0.859,37.7,h
2,6,24,11,5,4,2,3,9,11,14,-12.5,3.14,35.9,h
2,7,18,10,5,4,1,2,9,11,14,-15.3,4.73,33.9,h
2,6,21,10,6,4,2,2,9,12,14,-16.3,5.76,31.9,h
3,7,18,10,6,5,2,3,9,12,15,-18.4,7.7,31,h
3,7,22,9,6,4,2,4,9,12,15,-20.8,9.04,29,h
3,7,27,9,6,5,1,3,10,13,15,-22,11.3,26,h
