-1, -4, -60, -24, -1, -2, -2, 0, 
1, -1, 0, -35, 12, 1, -3, 0, 
-1, 0, -2, -2, -6, -7, -3, -1, 
0, -2, -6, 19, 4, 1, -2, 0, 
0, 7, 4, 13, -1, -3, -2, 0, 
-2, -13, -12, -15, -4, -2, 0, -1, 
1, 7, -3, 7, -5, -1, 0, -2, 
6, 11, -1, 41, 13, 4, 3, 2, 
-3, -17, -15, -8, -15, -4, 2, 4, 
18, 5, 32, 31, -27, -2, 2, 10, 
15, 56, -18, -4, -49, -4, 8, 17, 
13, 16, -96, 20, 65, 10, 14, 28, 
9, 11, 71, -61, -125, -33, -3, 0, 
41, -73, -26, -33, 26, -9, -11, -11, 
12, -6, -39, 0, -18, -1, 3, 5, 
2, -17, 22, 42, -74, -13, -8, -9, 
21, 30, -28, -58, 32, 9, 0, 0, 
34, -22, -95, -35, 2, 1, 10, 21, 
-28, 74, -128, 116, -30, -3, -5, -3, 
-13, 14, 76, -25, -52, -8, -17, -31, 
8, -20, -22, 45, -128, -22, -5, 2, 
20, -74, 20, 39, 127, 28, 7, -6, 
10, -10, 0, -54, -31, -21, 4, 5, 
16, -5, 115, -10, -5, 17, -37, -4, 
10, -20, -52, -2, -2, -3, -1, -14, 
-3, 2, -21, -4, -3, 1, -10, -2, 
-6, 11, 17, 6, -3, 7, 57, 2, 
8, 55, 11, -9, -35, -25, -79, -51, 
-29, 78, 35, -14, -11, 33, 125, 76, 
12, 12, 48, 98, 1, 9, -23, 89, 
14, 34, 23, 62, -51, -11, 30, 61, 
51, -40, 25, -7, -9, -22, -82, -43, 
127, 94, 8, -5, -12, 27, 102, 127, 
60, 1, 34, 26, 27, 7, 100, 79, 
102, 107, 32, 69, -13, 46, 124, 109, 
11, -1, 21, -4, 1, 20, 36, -69, 
32, 98, -1, 32, -8, 24, -59, 14, 
107, 93, 46, 19, 33, 72, 72, 89, 
43, -36, -15, -18, -38, -40, 16, -4, 
