-8, -69, 4, 4, 1, -3, -4, -6, 10, 14, 4, hello 
-11, 2, 1, -6, -1, 1, 1, 1, 10, 14, 4, hello 
10, 4, -25, -6, -4, -3, -2, 0, 10, 14, 4, hello 
10, 18, 4, -5, 2, -1, 0, 1, 9, 14, 4, hello 
-4, -74, -11, -7, 0, -2, -3, -6, 9, 14, 3, hello 
-3, 14, -4, 4, -1, 1, 1, 0, 9, 14, 3, hello 
4, -20, -4, -8, -8, -3, -3, -2, 9, 14, 2, hello 
-17, -1, 12, 5, 1, -2, 0, -1, 9, 14, 2, hello 
7, 54, 28, 10, -3, -1, -1, 1, 9, 14, 2, hello 
1, 1, -3, 0, 3, 1, 1, -1, 8, 14, 1, hello 
-1, 46, -1, 14, 0, 1, -1, 0, 8, 14, 1, hello 
3, 6, -23, -14, 8, 0, 0, -1, 8, 13, 1, hello 
3, 62, 15, 8, 1, -1, -1, 0, 8, 13, 1, hello 
-6, -31, -20, 15, 1, 0, 0, -3, 8, 13, 0, hello 
-10, 92, 40, 0, -5, -1, 2, 2, 8, 13, 0, hello 
9, -7, 18, 3, 1, -1, 2, 3, 7, 13, 0, hello 
2, -33, -7, -5, -5, -2, -2, -1, 7, 13, 0, hello 
2, -12, -19, -7, 3, 1, -1, -1, 7, 13, 0, hello 
-1, -42, -36, 3, 4, 0, -1, -1, 7, 12, 0, hello 
-1, 5, -16, -2, -2, -1, -1, 0, 7, 12, 0, hello 
-2, -28, 15, 7, -1, -1, -1, -1, 7, 12, 0, hello 
-3, -36, -12, 1, 0, -1, -2, -2, 7, 12, 0, hello 
5, -79, -23, -12, -1, 1, -2, -2, 7, 12, 0, hello 
-5, -3, -14, 4, 0, 0, 0, -2, 7, 12, 0, hello 
6, 25, -6, 2, 1, 0, 1, 0, 7, 12, 0, hello 
-2, 2, -8, 3, 0, -1, -1, -1, 7, 12, 0, hello 
0, -6, 6, 0, -2, -1, -1, 0, 7, 12, 0, hello 
1, 5, -17, -21, -3, -3, -3, -1, 7, 12, 0, hello 
1, -14, 15, 15, 3, 0, -1, 0, 7, 12, 0, hello 
0, 1, 5, 3, 1, -1, -1, 1, 7, 12, 0, hello 
11, 80, 14, 17, -1, -1, 1, 2, 7, 12, 0, hello 
1, -19, 5, -3, -3, -3, 0, 1, 7, 12, 0, hello 
-3, -11, 15, -5, 0, -1, -3, -1, 7, 12, 0, hello 
-1, -1, 9, -14, -3, -4, -2, -1, 7, 12, 0, hello 
-6, 10, 12, -12, 2, -1, -1, 0, 8, 12, 0, hello 
1, 0, -11, -1, 1, 1, 2, 0, 8, 12, 1, hello 
-2, -24, -28, -4, 0, 1, 0, -3, 8, 12, 1, hello 
-1, 0, -13, 2, -1, 2, -2, -3, 8, 12, 1, hello 
-6, -1, -3, -17, -1, -1, -2, -6, 8, 12, 1, hello 
-3, -9, -3, 18, 0, 0, -2, -4, 8, 12, 1, hello 
-6, -24, -16, -12, -7, -3, -3, -3, 8, 11, 1, hello 
1, 11, -6, 3, 5, -12, -3, 1, 7, 11, 1, hello 
-1, 5, -8, -12, -4, 4, 2, 0, 7, 10, 1, hello 
-2, -11, 5, 0, -3, -5, -2, -2, 7, 10, 1, hello 
-1, 37, 10, -10, -23, 6, 0, 0, 7, 10, 2, hello 
-3, -24, 8, -4, 10, 8, 1, -1, 7, 9, 2, hello 
-3, -8, 6, 11, 7, 0, 0, 0, 7, 9, 2, hello 
0, -3, 3, -2, 2, -8, -1, -3, 7, 9, 2, hello 
-1, -7, 1, -12, -11, -8, -1, -2, 7, 9, 2, hello 
-3, 0, 8, -1, 15, 1, -2, -4, 7, 9, 2, hello 
0, 2, 25, 15, 11, 16, 3, -1, 7, 8, 2, hello 
-1, -8, 5, 2, 4, 2, -4, -1, 7, 8, 2, hello 
-3, -4, 5, -8, -9, -8, 2, -1, 7, 8, 2, hello 
2, -3, 14, 17, 9, 3, -1, -1, 7, 8, 2, hello 
0, 3, 1, -5, 0, -7, -2, -1, 7, 8, 2, hello 
-1, -3, -9, 2, 1, -1, -1, 0, 7, 8, 2, hello 
0, 4, 7, 6, -4, -3, -2, 0, 7, 8, 2, hello 
-1, 0, -6, -10, 1, 2, -1, 0, 7, 8, 2, hello 
-1, -15, -4, 6, 10, 2, 0, -1, 7, 7, 2, hello 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, SPACE
