-1, -15, -1, -1, 0, -1, -1, 1, 11, 8, 16, r, -1, -15, -1, -1, 0, -1, -1, 1, 11, 8, 16, r, 
-1, 2, 0, 0, -1, -1, -2, -3, 11, 8, 16, r, -1, 2, 0, 0, -1, -1, -2, -3, 11, 8, 16, r, 
-8, -4, -2, -1, 0, -2, 0, 0, 10, 8, 15, r, -8, -4, -2, -1, 0, -2, 0, 0, 10, 8, 15, r, 
3, 27, -3, -2, -1, -1, -1, -1, 10, 8, 15, r, 3, 27, -3, -2, -1, -1, -1, -1, 10, 8, 15, r, 
-1, 9, 0, -1, -1, -1, -4, -6, 11, 8, 16, r, -1, 9, 0, -1, -1, -1, -4, -6, 11, 8, 16, r, 
-5, -15, 6, -2, -1, -2, -1, -5, 11, 8, 16, r, -5, -15, 6, -2, -1, -2, -1, -5, 11, 8, 16, r, 
-6, 4, -2, 0, 0, 0, 0, -1, 10, 8, 15, r, -6, 4, -2, 0, 0, 0, 0, -1, 10, 8, 15, r, 
-1, 31, 3, -3, 0, -1, 0, -4, 10, 8, 15, r, -1, 31, 3, -3, 0, -1, 0, -4, 10, 8, 15, r, 
1, 18, 0, -1, 0, -1, 0, 1, 11, 8, 16, r, 1, 18, 0, -1, 0, -1, 0, 1, 11, 8, 16, r, 
-1, 7, 1, -1, 0, -1, -2, -1, 10, 8, 15, r, -1, 7, 1, -1, 0, -1, -2, -1, 10, 8, 15, r, 
-6, -1, 3, -1, -2, -2, -2, -1, 11, 8, 16, r, -6, -1, 3, -1, -2, -2, -2, -1, 11, 8, 16, r, 
0, 2, -2, -5, 1, -2, -1, 1, 10, 8, 15, r, 0, 2, -2, -5, 1, -2, -1, 1, 10, 8, 15, r, 
0, 1, 0, -7, -5, -4, -2, -1, 11, 8, 16, r, 0, 1, 0, -7, -5, -4, -2, -1, 11, 8, 16, r, 
-1, -1, -2, 0, -1, -1, 0, -2, 11, 8, 16, r, -1, -1, -2, 0, -1, -1, 0, -2, 11, 8, 16, r, 
1, -8, 0, -1, 2, -1, -1, -1, 11, 8, 16, r, 1, -8, 0, -1, 2, -1, -1, -1, 11, 8, 16, r, 
-7, 4, -1, -2, -1, -3, -2, -3, 10, 8, 15, r, -7, 4, -1, -2, -1, -3, -2, -3, 10, 8, 15, r, 
-2, 0, 2, 0, -1, 0, -2, -2, 10, 8, 15, r, -2, 0, 2, 0, -1, 0, -2, -2, 10, 8, 15, r, 
-8, -19, 0, 0, -1, -1, -2, 0, 10, 8, 15, r, -8, -19, 0, 0, -1, -1, -2, 0, 10, 8, 15, r, 
-1, 9, 5, 1, -1, -1, -2, -1, 10, 8, 15, r, -1, 9, 5, 1, -1, -1, -2, -1, 10, 8, 15, r, 
-1, 14, 0, -1, -1, -1, -1, 0, 10, 8, 15, r, -1, 14, 0, -1, -1, -1, -1, 0, 10, 8, 15, r, 
-1, 6, 3, 1, 0, 0, -1, 0, 10, 8, 15, r, -1, 6, 3, 1, 0, 0, -1, 0, 10, 8, 15, r, 
-9, -6, 3, 0, -2, -1, -3, -3, 10, 8, 15, r, -9, -6, 3, 0, -2, -1, -3, -3, 10, 8, 15, r, 
34, -14, 4, 4, -2, 1, 4, 5, 11, 8, 16, r, 34, -14, 4, 4, -2, 1, 4, 5, 11, 8, 16, r, 
-9, -1, -6, -2, -2, -2, -2, 0, 11, 8, 16, r, -9, -1, -6, -2, -2, -2, -2, 0, 11, 8, 16, r, 
-2, -4, -1, -2, -1, 0, 1, -1, 11, 8, 16, r, -2, -4, -1, -2, -1, 0, 1, -1, 11, 8, 16, r, 
-1, -1, 0, 5, 4, -3, -1, -2, 10, 8, 15, r, -1, -1, 0, 5, 4, -3, -1, -2, 10, 8, 15, r, 
-1, -1, 0, 6, 5, -1, -1, -1, 10, 8, 15, r, -1, -1, 0, 6, 5, -1, -1, -1, 10, 8, 15, r, 
0, 0, 0, -11, 0, -3, -2, -1, 11, 8, 16, r, 0, 0, 0, -11, 0, -3, -2, -1, 11, 8, 16, r, 
-2, -1, -1, -3, 0, -2, 0, 2, 10, 8, 15, r, -2, -1, -1, -3, 0, -2, 0, 2, 10, 8, 15, r, 
2, 11, -2, -1, 0, 0, 0, 1, 10, 8, 15, r, 2, 11, -2, -1, 0, 0, 0, 1, 10, 8, 15, r, 
1, 0, 1, 2, 7, 1, 0, -1, 11, 8, 16, r, 1, 0, 1, 2, 7, 1, 0, -1, 11, 8, 16, r, 
-17, -18, -3, -3, 0, -3, -2, -2, 11, 8, 16, r, -17, -18, -3, -3, 0, -3, -2, -2, 11, 8, 16, r, 
-1, -22, -6, -1, -2, 0, 0, 2, 11, 8, 16, r, -1, -22, -6, -1, -2, 0, 0, 2, 11, 8, 16, r, 
-1, -2, -1, -3, -1, 0, 0, 1, 11, 8, 16, r, -1, -2, -1, -3, -1, 0, 0, 1, 11, 8, 16, r, 
-2, 6, 0, -1, -1, 1, -4, -3, 10, 8, 16, r, -2, 6, 0, -1, -1, 1, -4, -3, 10, 8, 16, r, 
0, 0, 0, 7, 9, 0, -1, 0, 11, 9, 16, r, 0, 0, 0, 7, 9, 0, -1, 0, 11, 9, 16, r, 
-6, 2, -1, -3, -1, -1, -1, 2, 10, 8, 16, r, -6, 2, -1, -3, -1, -1, -1, 2, 10, 8, 16, r, 
-2, -3, 2, 14, 10, -1, -1, -2, 11, 9, 16, r, -2, -3, 2, 14, 10, -1, -1, -2, 11, 9, 16, r, 
-5, -50, -5, -2, -1, 0, 0, -3, 11, 10, 17, r, -5, -50, -5, -2, -1, 0, 0, -3, 11, 10, 17, r, 
13, 9, -4, -1, -1, 0, 1, 2, 10, 8, 16, r, 13, 9, -4, -1, -1, 0, 1, 2, 10, 8, 16, r, 
16, 17, 4, 0, 0, 0, 0, 3, 10, 11, 17, r, 16, 17, 4, 0, 0, 0, 0, 3, 10, 11, 17, r, 
-8, -28, -1, 1, 0, -1, -3, -5, 10, 12, 17, r, -8, -28, -1, 1, 0, -1, -3, -5, 10, 12, 17, r, 
-6, -63, -14, -4, 0, -2, 0, -2, 10, 8, 16, r, -6, -63, -14, -4, 0, -2, 0, -2, 10, 8, 16, r, 
-1, -18, -2, -1, 0, -2, 1, -1, 10, 8, 16, r, -1, -18, -2, -1, 0, -2, 1, -1, 10, 8, 16, r, 
1, -1, 1, -1, -6, -9, -2, 3, 10, 8, 16, r, 1, -1, 1, -1, -6, -9, -2, 3, 10, 8, 16, r, 
4, 2, -2, -1, -1, -1, -1, -2, 10, 14, 16, r, 4, 2, -2, -1, -1, -1, -1, -2, 10, 14, 16, r, 
0, -1, -2, 4, -3, -1, -3, -3, 10, 8, 16, r, 0, -1, -2, 4, -3, -1, -3, -3, 10, 8, 16, r, 
2, -2, 1, 0, -1, 2, -2, -1, 10, 8, 16, r, 2, -2, 1, 0, -1, 2, -2, -1, 10, 8, 16, r, 
-1, -1, -5, -2, -2, 1, 0, 0, 10, 8, 16, r, -1, -1, -5, -2, -2, 1, 0, 0, 10, 8, 16, r, 
1, 16, 1, -1, -1, -2, -1, 1, 10, 8, 16, r, 1, 16, 1, -1, -1, -2, -1, 1, 10, 8, 16, r, 
-1, -4, -2, -1, 0, 0, 1, 0, 10, 8, 16, r, -1, -4, -2, -1, 0, 0, 1, 0, 10, 8, 16, r, 
-4, 10, -3, -2, -1, -2, -2, -1, 11, 10, 16, r, -4, 10, -3, -2, -1, -2, -2, -1, 11, 10, 16, r, 
-1, 8, -4, -2, -1, -1, -2, -2, 11, 9, 17, r, -1, 8, -4, -2, -1, -1, -2, -2, 11, 9, 17, r, 
6, 20, 1, 1, -1, -1, 1, 2, 11, 9, 17, r, 6, 20, 1, 1, -1, -1, 1, 2, 11, 9, 17, r, 
1, -2, 0, -1, -2, 0, -2, -2, 11, 8, 17, r, 1, -2, 0, -1, -2, 0, -2, -2, 11, 8, 17, r, 
0, -2, 11, 1, -9, -2, 2, 1, 10, 8, 16, r, 0, -2, 11, 1, -9, -2, 2, 1, 10, 8, 16, r, 
0, -2, -3, 1, -3, -2, -1, -1, 10, 8, 16, r, 0, -2, -3, 1, -3, -2, -1, -1, 10, 8, 16, r, 
1, 3, 14, -7, -1, -5, 3, 3, 10, 8, 16, r, 1, 3, 14, -7, -1, -5, 3, 3, 10, 8, 16, r, 
15, 21, 9, 0, -2, -2, -2, 0, 10, 8, 16, r, 15, 21, 9, 0, -2, -2, -2, 0, 10, 8, 16, r, 
-19, 0, -3, -3, -1, -1, -1, -1, 10, 8, 16, r, -19, 0, -3, -3, -1, -1, -1, -1, 10, 8, 16, r, 
-10, -32, -5, -1, 0, -2, -1, -3, 10, 8, 16, r, -10, -32, -5, -1, 0, -2, -1, -3, 10, 8, 16, r, 
-13, -9, -3, -2, 0, -3, -1, -1, 10, 8, 16, r, -13, -9, -3, -2, 0, -3, -1, -1, 10, 8, 16, r, 
63, 27, 4, 100, 14, -8, 19, 68, 10, 8, 16, r, 63, 27, 4, 100, 14, -8, 19, 68, 10, 8, 16, r, 
-15, -22, -2, -3, 0, -1, -3, -5, 10, 8, 16, r, -15, -22, -2, -3, 0, -1, -3, -5, 10, 8, 16, r, 
11, 0, 41, -96, 9, 10, 10, 17, 10, 8, 16, r, 11, 0, 41, -96, 9, 10, 10, 17, 10, 8, 16, r, 
-17, 8, -4, -2, -2, -2, -2, 0, 10, 8, 16, r, -17, 8, -4, -2, -2, -2, -2, 0, 10, 8, 16, r, 
-42, 4, 0, -36, -3, 35, -11, -38, 11, 8, 17, r, -42, 4, 0, -36, -3, 35, -11, -38, 11, 8, 17, r, 
0, 19, 1, -1, 0, 0, -1, 2, 11, 8, 17, r, 0, 19, 1, -1, 0, 0, -1, 2, 11, 8, 17, r, 
-29, 14, 10, -23, 3, -5, -23, -42, 11, 8, 17, r, -29, 14, 10, -23, 3, -5, -23, -42, 11, 8, 17, r, 
-2, 2, 0, 0, -1, 1, 0, -3, 11, 9, 17, r, -2, 2, 0, 0, -1, 1, 0, -3, 11, 9, 17, r, 
9, -22, 7, -2, -3, 0, 1, -3, 11, 10, 17, r, 9, -22, 7, -2, -3, 0, 1, -3, 11, 10, 17, r, 
7, 71, 2, -1, -2, -1, -1, -1, 12, 11, 17, r, 7, 71, 2, -1, -2, -1, -1, -1, 12, 11, 17, r, 
-27, -9, -4, -3, -1, -1, -2, 3, 12, 11, 17, r, -27, -9, -4, -3, -1, -1, -2, 3, 12, 11, 17, r, 
-9, -30, -8, -2, -1, 1, -1, -1, 12, 11, 17, r, -9, -30, -8, -2, -1, 1, -1, -1, 12, 11, 17, r, 
-24, 0, 10, 16, 35, -7, -13, -20, 12, 11, 17, r, -24, 0, 10, 16, 35, -7, -13, -20, 12, 11, 17, r, 
-8, -6, -2, -3, -1, -2, -2, -1, 12, 12, 17, r, -8, -6, -2, -3, -1, -2, -2, -1, 12, 12, 17, r, 
-15, 3, 1, -2, -4, -3, -5, -3, 12, 12, 17, r, -15, 3, 1, -2, -4, -3, -5, -3, 12, 12, 17, r, 
-21, -20, 0, 0, -2, -2, -1, -3, 12, 12, 17, r, -21, -20, 0, 0, -2, -2, -1, -3, 12, 12, 17, r, 
-4, -12, -2, -1, -3, 1, -1, -3, 12, 12, 17, r, -4, -12, -2, -1, -3, 1, -1, -3, 12, 12, 17, r, 
-2, -13, 3, 0, 1, 0, -2, 2, 12, 12, 17, r, -2, -13, 3, 0, 1, 0, -2, 2, 12, 12, 17, r, 
6, -4, -14, -1, 0, 0, -1, 2, 12, 12, 17, r, 6, -4, -14, -1, 0, 0, -1, 2, 12, 12, 17, r, 
-46, -9, 8, 2, 2, -10, -11, 13, 12, 11, 17, r, -46, -9, 8, 2, 2, -10, -11, 13, 12, 11, 17, r, 
-1, 23, 6, -2, -1, -1, -3, -3, 12, 11, 17, r, -1, 23, 6, -2, -1, -1, -3, -3, 12, 11, 17, r, 
-6, -8, 3, -13, -14, 4, -10, -8, 12, 11, 17, r, -6, -8, 3, -13, -14, 4, -10, -8, 12, 11, 17, r, 
-8, 9, 1, 1, -2, -1, -3, -6, 12, 11, 17, r, -8, 9, 1, 1, -2, -1, -3, -6, 12, 11, 17, r, 
27, -11, 3, 0, 0, 0, 1, -2, 12, 11, 17, r, 27, -11, 3, 0, 0, 0, 1, -2, 12, 11, 17, r, 
6, 25, -3, 1, -1, -2, -2, 1, 12, 11, 17, r, 6, 25, -3, 1, -1, -2, -2, 1, 12, 11, 17, r, 
-12, -24, -35, -49, -110, -24, 1, -61, 11, 11, 17, r, -12, -24, -35, -49, -110, -24, 1, -61, 11, 11, 17, r, 
1, 3, 16, -16, 4, -9, 48, 29, 11, 11, 17, r, 1, 3, 16, -16, 4, -9, 48, 29, 11, 11, 17, r, 
16, -15, -2, -2, -1, -1, -2, -6, 11, 11, 17, r, 16, -15, -2, -2, -1, -1, -2, -6, 11, 11, 17, r, 
11, 0, 1, -128, -128, -30, -23, 17, 11, 11, 17, r, 11, 0, 1, -128, -128, -30, -23, 17, 11, 11, 17, r, 
4, 6, 4, -5, 49, 36, 49, -25, 11, 11, 17, r, 4, 6, 4, -5, 49, 36, 49, -25, 11, 11, 17, r, 
52, 16, -7, 2, 0, 2, 1, -3, 11, 11, 17, r, 52, 16, -7, 2, 0, 2, 1, -3, 11, 11, 17, r, 
18, -17, 3, 2, -1, -2, -2, -2, 10, 8, 16, r, 18, -17, 3, 2, -1, -2, -2, -2, 10, 8, 16, r, 
15, 14, 9, -44, -116, -2, -7, 36, 10, 8, 16, r, 15, 14, 9, -44, -116, -2, -7, 36, 10, 8, 16, r, 
-1, 3, 34, 12, 0, 8, 6, -4, 11, 11, 17, r, -1, 3, 34, 12, 0, 8, 6, -4, 11, 11, 17, r, 
-1, 6, 21, 25, 3, 1, 7, 8, 11, 11, 17, r, -1, 6, 21, 25, 3, 1, 7, 8, 11, 11, 17, r, 
2, 6, 2, -3, -6, -8, -1, 3, 11, 10, 17, r, 2, 6, 2, -3, -6, -8, -1, 3, 11, 10, 17, r, 
0, -1, 5, 17, 3, 4, 1, 7, 10, 8, 16, r, 0, -1, 5, 17, 3, 4, 1, 7, 10, 8, 16, r, 
-2, -19, -4, -3, 0, -2, -1, -1, 11, 9, 17, r, -2, -19, -4, -3, 0, -2, -1, -1, 11, 9, 17, r, 
-4, -31, -2, 0, -2, 0, -1, 0, 10, 8, 16, r, -4, -31, -2, 0, -2, 0, -1, 0, 10, 8, 16, r, 
-2, -31, -4, -1, -1, -1, 0, -1, 12, 9, 17, r, -2, -31, -4, -1, -1, -1, 0, -1, 12, 9, 17, r, 
-3, -16, -8, -1, -1, -1, 0, -2, 10, 8, 16, r, -3, -16, -8, -1, -1, -1, 0, -2, 10, 8, 16, r, 
1, 1, -4, -6, -1, -1, 0, -1, 11, 9, 17, r, 1, 1, -4, -6, -1, -1, 0, -1, 11, 9, 17, r, 
-14, -31, 6, 0, -1, -3, -10, -2, 10, 8, 15, r, -14, -31, 6, 0, -1, -3, -10, -2, 10, 8, 15, r, 
-11, -19, -14, 8, 8, 16, -4, -3, 10, 9, 15, r, -11, -19, -14, 8, 8, 16, -4, -3, 10, 9, 15, r, 
11, 6, 36, 8, -2, 2, 11, 1, 10, 9, 15, r, 11, 6, 36, 8, -2, 2, 11, 1, 10, 9, 15, r, 
2, 1, -2, 4, 4, 0, 0, -2, 11, 8, 16, r, 2, 1, -2, 4, 4, 0, 0, -2, 11, 8, 16, r, 
-44, -120, -30, -8, -1, -9, -24, 0, 9, 9, 15, r, -44, -120, -30, -8, -1, -9, -24, 0, 9, 9, 15, r, 
32, -94, -15, 8, 9, -1, -81, -34, 11, 8, 16, r, 32, -94, -15, 8, 9, -1, -81, -34, 11, 8, 16, r, 
61, 61, 36, 5, -5, 28, -53, 9, 9, 9, 15, r, 61, 61, 36, 5, -5, 28, -53, 9, 9, 9, 15, r, 
1, -1, -1, 1, 8, 0, 0, -1, 11, 8, 16, r, 1, -1, -1, 1, 8, 0, 0, -1, 11, 8, 16, r, 
-35, 25, 19, 31, -8, 1, -4, -15, 9, 9, 15, r, -35, 25, 19, 31, -8, 1, -4, -15, 9, 9, 15, r, 
108, -106, -37, 2, -3, -2, 4, -18, 9, 9, 15, r, 108, -106, -37, 2, -3, -2, 4, -18, 9, 9, 15, r, 
60, -63, -36, 28, 0, -9, 8, 34, 9, 9, 15, r, 60, -63, -36, 28, 0, -9, 8, 34, 9, 9, 15, r, 
-6, 66, 12, -31, -10, -8, -3, 13, 9, 9, 15, r, -6, 66, 12, -31, -10, -8, -3, 13, 9, 9, 15, r, 
7, -8, 1, 30, 5, 0, -12, -46, 9, 9, 15, r, 7, -8, 1, 30, 5, 0, -12, -46, 9, 9, 15, r, 
-17, -109, 74, -27, -1, -2, 0, -12, 9, 9, 15, r, -17, -109, 74, -27, -1, -2, 0, -12, 9, 9, 15, r, 
-66, -7, -17, 33, 5, -4, 0, 10, 9, 9, 15, r, -66, -7, -17, 33, 5, -4, 0, 10, 9, 9, 15, r, 
-45, -39, 36, 15, 0, -5, 5, 17, 9, 9, 15, r, -45, -39, 36, 15, 0, -5, 5, 17, 9, 9, 15, r, 
-13, -44, 2, 10, 7, 0, 5, 13, 9, 9, 15, r, -13, -44, 2, 10, 7, 0, 5, 13, 9, 9, 15, r, 
0, 0, -1, -11, -4, -5, 0, -2, 11, 8, 16, r, 0, 0, -1, -11, -4, -5, 0, -2, 11, 8, 16, r, 
97, -46, 46, -33, -11, 2, 12, 22, 9, 9, 15, r, 97, -46, 46, -33, -11, 2, 12, 22, 9, 9, 15, r, 
-85, -93, -127, -12, 0, 4, -3, -8, 9, 9, 15, r, -85, -93, -127, -12, 0, 4, -3, -8, 9, 9, 15, r, 
100, -64, -97, -92, -23, -8, 2, 13, 9, 9, 15, r, 100, -64, -97, -92, -23, -8, 2, 13, 9, 9, 15, r, 
-2, -3, -4, -9, -3, -3, 0, -2, 9, 9, 15, r, -2, -3, -4, -9, -3, -3, 0, -2, 9, 9, 15, r, 
1, 0, 4, 1, 3, 0, -1, -1, 9, 9, 15, r, 1, 0, 4, 1, 3, 0, -1, -1, 9, 9, 15, r, 
-3, -3, 1, 3, -4, 1, 2, 1, 9, 10, 15, r, -3, -3, 1, 3, -4, 1, 2, 1, 9, 10, 15, r, 
7, 55, 3, 46, 11, 7, 5, 6, 11, 8, 16, r, 7, 55, 3, 46, 11, 7, 5, 6, 11, 8, 16, r, 
50, 90, 43, 14, 18, 8, 9, 20, 11, 8, 16, r, 50, 90, 43, 14, 18, 8, 9, 20, 11, 8, 16, r, 
20, 43, 31, -10, -2, 4, 0, -5, 11, 8, 16, r, 20, 43, 31, -10, -2, 4, 0, -5, 11, 8, 16, r, 
