3,19,12,5,2,4,2,6,8,7,17,9.61,-10.8,39.5
2,21,12,5,2,5,2,6,8,7,17,10.9,-9.88,39.8
3,22,15,5,2,3,1,8,8,7,17,12.8,-8.11,39
3,21,14,5,2,4,1,8,8,7,17,13.5,-8.34,38.8
3,19,15,6,1,4,3,8,8,8,17,13.4,-9.51,38.2
3,19,23,6,2,4,3,8,8,8,17,13.3,-10.8,38.4
3,19,23,8,2,3,4,8,7,8,17,12.1,-10.8,38
3,14,30,8,2,3,4,9,7,7,17,12.2,-16.5,40.8
3,18,30,6,2,2,4,7,7,8,17,5.59,-16,39
4,14,31,7,2,2,4,9,7,8,17,5.33,-16.9,38.8
5,15,33,6,1,2,4,8,7,8,17,5.29,-15.2,38.3
6,15,36,7,2,2,7,7,7,8,17,5.92,-16,37.6
6,16,38,7,2,1,6,7,7,8,17,5.61,-17.6,39
6,15,31,6,2,1,7,8,7,8,17,6.04,-16.1,38.4
6,19,32,5,2,1,6,8,7,8,17,6.07,-17.5,38.3
7,22,26,4,2,2,6,9,7,8,17,6.43,-17.6,37.5
7,22,25,3,2,2,8,10,7,8,17,5.18,-18.2,38.4
6,23,30,4,2,2,9,8,7,8,17,4.32,-18.4,38.3
7,21,29,4,3,3,10,8,7,8,17,4.41,-18.6,38
5,22,33,7,4,3,9,9,7,8,17,4.82,-17.9,37.9
5,24,30,7,4,3,9,9,7,8,17,4.75,-18.6,37.7
6,24,28,8,4,3,10,8,7,8,17,4.77,-18.2,38
6,20,26,9,4,3,11,7,7,8,17,4.61,-18.5,37.8
6,17,29,9,4,2,10,8,7,8,17,4.69,-18.9,37.7
5,12,25,9,4,2,8,7,7,8,17,4.45,-18.6,38
5,13,19,8,4,2,8,6,7,8,17,4.39,-18.2,37.6
4,15,17,11,3,2,7,9,7,8,17,4.75,-18.8,37.5
4,11,13,8,3,1,5,9,7,8,17,4.53,-18.7,37.9
4,10,13,7,3,1,5,9,7,8,17,4.67,-18.7,37.3
4,10,15,6,3,1,9,10,7,8,17,4.8,-18.7,37.8
5,13,18,6,2,1,11,11,7,8,17,4.57,-17.8,37.9
5,14,18,7,2,2,13,11,7,8,17,4.2,-18.4,37.6
4,19,22,7,2,2,14,10,7,8,17,4.45,-19.1,37.6
5,17,24,8,2,2,15,10,7,8,17,4.04,-18.6,37.3
5,14,22,6,2,2,16,7,7,8,17,4.34,-18.8,37.3
5,15,20,6,1,2,16,7,7,8,17,4.43,-18.9,37.3
5,14,21,6,1,2,17,7,7,8,17,4.36,-19,37.6
5,13,18,6,1,2,12,6,7,8,17,4.02,-19.2,38
8,10,18,6,1,3,10,11,7,8,17,4,-18.9,38.1
7,13,23,5,1,2,8,10,7,8,17,4.18,-19,37.9
7,8,28,6,2,2,7,11,7,8,17,3.01,-18.4,37.3
10,9,24,4,2,2,7,10,7,8,17,4.53,-19.9,37.6
10,9,27,3,2,3,6,10,7,8,17,3.14,-18.6,37.4
10,9,29,7,2,3,6,10,7,8,17,3.34,-19.7,37.3
10,9,31,9,2,3,6,10,7,8,17,3.61,-17.8,37.3
