-4, 14, 74, 13, 1, -1, 2, -18, 7, 8, 2, hello 
0, -8, 4, 0, -10, -7, -11, -7, 7, 8, 2, hello 
-6, -24, -36, 0, 0, -2, -4, -1, 7, 8, 2, hello 
-4, 5, 1, 23, 8, 0, 1, 0, 7, 8, 2, hello 
-2, -3, 16, 13, 5, -1, -3, 0, 7, 8, 2, hello 
0, -9, 9, 17, 2, -1, -2, -4, 7, 8, 2, hello 
2, 10, 11, -7, 10, 0, 1, 1, 7, 8, 2, hello 
5, 23, 5, -4, -2, 2, 3, 3, 7, 8, 2, hello 
-3, -2, 0, 1, -2, -1, -1, -1, 7, 8, 2, hello 
5, 23, 14, -5, 4, -1, -3, -1, 7, 8, 2, hello 
1, -2, -3, -27, -8, -1, 0, 0, 7, 8, 2, hello 
-1, 1, 18, -5, 2, -2, 0, -2, 7, 8, 2, hello 
1, 1, -16, 0, -6, -6, 0, -1, 7, 8, 2, hello 
4, -8, -8, 7, 8, 2, 0, -1, 7, 8, 2, hello 
0, -10, 9, -4, -3, -5, 0, 1, 7, 8, 2, hello 
1, -9, -16, 33, 8, 1, -1, 0, 7, 8, 2, hello 
-3, 9, 0, 4, -10, -9, -2, -1, 7, 8, 2, hello 
3, 1, -8, -34, -4, -5, 0, 0, 7, 8, 2, hello 
2, 7, -4, 4, -2, -2, 0, 1, 7, 8, 2, hello 
0, -1, -8, 11, 3, 1, -1, -2, 7, 10, 2, hello 
12, 85, 15, -10, 3, 2, 3, 4, 7, 10, 2, hello 
-10, -32, -4, 1, -2, 0, -4, 0, 7, 11, 2, hello 
-4, -21, -15, -2, 5, -1, -2, -2, 7, 12, 2, hello 
7, -14, -2, 4, -3, -3, -3, -3, 8, 12, 2, hello 
1, -6, 5, -43, -8, -5, -1, -1, 8, 12, 2, hello 
-1, -5, 26, 3, -3, -1, 1, -1, 8, 13, 3, hello 
8, 14, -4, 5, 6, -1, -2, 1, 8, 13, 3, hello 
-10, -8, -10, -8, -2, -1, 2, 0, 8, 13, 3, hello 
0, 7, 7, -3, -1, 0, 1, -2, 9, 13, 3, hello 
4, 6, 7, 14, 1, -1, 0, 0, 9, 13, 3, hello 
8, 81, 8, -8, -8, -3, -1, 3, 9, 13, 4, hello 
-3, -5, 8, 28, 8, 2, 0, 0, 9, 13, 4, hello 
0, -28, -22, -4, -1, -2, 0, -2, 9, 13, 4, hello 
0, 9, -31, -14, 8, 1, 1, 0, 9, 14, 4, hello 
0, -35, 3, 2, -4, -1, -4, -2, 9, 14, 4, hello 
-1, -5, 7, 12, -8, -3, -4, -3, 9, 14, 4, hello 
-2, -18, -4, 12, 12, 2, 1, 0, 9, 14, 4, hello 
5, 17, 6, 11, -10, -2, -1, 0, 10, 14, 5, hello 
-1, -20, 11, -6, -5, -1, -1, -3, 10, 14, 5, hello 
9, 50, 8, 9, -6, -1, 2, 2, 10, 14, 5, hello 
-4, -55, -18, -6, -11, -3, -3, -3, 10, 14, 5, hello 
-11, -109, -22, -6, -2, -1, -4, -7, 10, 14, 5, hello 
-5, 26, -2, 5, -4, 1, 2, 1, 10, 14, 5, hello 
-7, -26, -4, 2, -2, 0, -1, -1, 10, 14, 5, hello 
-5, -15, 11, 8, 10, 2, 2, -1, 10, 14, 4, hello 
-9, 1, 17, 2, -4, 0, 0, 0, 10, 14, 4, hello 
-2, -14, 3, -3, -2, -2, -2, -3, 9, 14, 4, hello 
-8, 31, -6, 20, -4, -1, 1, -2, 9, 14, 3, hello 
1, -5, -1, -8, -5, -4, -1, -1, 9, 14, 3, hello 
2, -17, 40, 7, 2, 1, -2, 0, 9, 14, 3, hello 
-1, 20, -20, -4, 0, 2, -5, 0, 9, 14, 2, hello 
10, -48, -42, -5, 4, 1, 4, 8, 9, 14, 2, hello 
4, -11, -3, -29, 0, -4, -1, 3, 8, 14, 2, hello 
-5, -25, 6, -33, -4, -3, -5, 0, 8, 14, 1, hello 
6, -41, -21, -10, 0, -3, -4, -3, 8, 13, 1, hello 
-5, -2, -11, 16, 2, 1, -3, -2, 8, 13, 0, hello 
-2, 58, -12, 2, -5, -1, -1, 2, 8, 13, 0, hello 
-1, -31, 10, 3, 3, 1, 0, -3, 7, 13, 0, hello 
2, -76, -9, 6, 1, 0, -3, -3, 7, 13, 0, hello 
-4, 44, 13, -21, -1, -1, -3, -2, 7, 12, 0, hello 
1, 12, 19, 0, -1, 0, 1, 1, 7, 12, 0, hello 
12, 92, 38, 16, 0, 2, 2, 3, 7, 12, 0, hello 
-8, -6, 25, 8, 5, -1, 1, -3, 7, 12, 0, hello 
-16, -7, -8, -7, 3, 0, -2, -2, 7, 12, 0, hello 
4, 15, -32, -8, -3, -2, -2, -1, 7, 12, 0, hello 
1, 49, 13, 8, 4, 1, 0, 0, 7, 12, 0, hello 
0, -24, -2, -6, 0, -3, -4, -2, 7, 12, 0, hello 
2, 17, -4, 5, 1, 1, -1, 0, 7, 12, 0, hello 
0, 12, -43, 6, -1, 0, -1, 0, 7, 12, 0, hello 
7, -44, -6, 9, -2, -3, -4, 1, 7, 12, 0, hello 
-3, -25, -30, -12, 4, 1, -1, -1, 7, 12, 0, hello 
-5, 12, 6, -3, -4, 0, -1, -2, 7, 12, 0, hello 
1, 48, 1, 5, 1, 4, 2, 2, 7, 12, 0, hello 
-2, -25, -7, 7, -2, -4, -7, -2, 7, 12, 0, hello 
0, -15, 3, -4, -4, 2, -1, -2, 7, 12, 0, hello 
3, -5, -3, 8, 4, -3, 0, 0, 7, 12, 0, hello 
6, -8, 7, -2, 4, 4, 7, 2, 7, 12, 0, hello 
1, 2, -17, 2, -4, -5, -2, -2, 7, 12, 0, hello 
2, 22, 9, 2, 2, 2, 1, 2, 7, 13, 0, hello 
-4, 3, 2, 1, 2, -1, -3, 3, 8, 13, 0, hello 
1, 20, -4, 3, -5, -3, 2, -2, 8, 13, 0, hello 
-2, -2, -6, 7, -3, -1, -2, -2, 8, 13, 1, hello 
0, 10, -17, -11, -5, -7, 1, -2, 8, 13, 1, hello 
-2, 19, 11, -17, -11, 6, -11, -4, 8, 12, 1, hello 
